scenario,model,fold,removed_top_n_hot_side_effects,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,auc_rank
warm,RF,1,50,0.023236492660272473,0.7334353374416123,0.05140855355445229,0.009823182711198428,0.012966601178781931,0.012966601178781918,0.01309757694826457,0.0020301244269810086,0.015338789918419039,0.035142816345723665,0.05094412351649131,
warm,XGBoost,1,50,0.014332102003918268,0.6777954652948727,0.010607475788615928,0.0,0.003143418467583497,0.0025540275049115916,0.004060248853962016,0.0,0.0021550711531065163,0.003120273272532605,0.008419460833660332,
warm,Global popularity,1,50,0.02829430306488727,0.7788247814650967,0.02544325072145826,0.0019646365422396855,0.008644400785854617,0.011787819253438107,0.014800261951538968,6.548788474132285e-05,0.001807580798417878,0.005558710150018947,0.013637057982115033,
warm,HSTrans,1,50,0.02953006295612848,0.765623315496044,0.04887238187382335,0.01768172888015717,0.014538310412573682,0.014538310412573658,0.017550753110674524,0.0015388762027980878,0.0061733186231809085,0.013168243327476197,0.032622911837483226,
warm,RF,2,20,0.029675080541039685,0.7579591612261024,0.06631203737070754,0.012216404886561954,0.01849912739965096,0.017102966841186715,0.01640488656195462,0.0038149474908912764,0.02338545394960472,0.038851369917795364,0.05722723572905303,
warm,XGBoost,2,20,0.0200398972530139,0.7255625014650434,0.026392512130766738,0.0017452006980802793,0.006980802792321119,0.00698080279232112,0.007329842931937181,4.363001745200698e-05,0.005350822694591525,0.008922430276402072,0.01650378252482158,
warm,Global popularity,2,20,0.053387373895394635,0.8161400760302013,0.10919828093262551,0.019197207678883072,0.04013961605584638,0.04677137870855153,0.048283885980220966,0.001057124216964069,0.01749269015376573,0.04966598479130374,0.09201232893760769,
warm,HSTrans,2,20,0.053180435840221814,0.8134872151324587,0.12293752346144478,0.027923211169284468,0.03804537521815003,0.03926701570680634,0.04025596276905172,0.00464309886762596,0.029891171749515996,0.059910991462436274,0.10665844808269606,
warm,RF,2,50,0.02591732213763021,0.7258313378907743,0.05771504164980325,0.01383399209486166,0.01620553359683795,0.014426877470355723,0.013965744400527004,0.0036059707749431067,0.017679557937989025,0.029131160881208703,0.04649556882819094,
warm,XGBoost,2,50,0.014780774804166848,0.6682353750349214,0.017878046039843016,0.0,0.004347826086956522,0.00474308300395257,0.005270092226613968,0.0,0.0012632834122780847,0.003815267364475603,0.00856066058565934,
warm,Global popularity,2,50,0.027467895526614796,0.7588343830277273,0.02691269455756288,0.0,0.009090909090909094,0.01403162055335968,0.01699604743083004,0.0,0.001821228739738876,0.006807042384191299,0.014263269905881785,
warm,HSTrans,2,50,0.027112108686177524,0.7575639054664856,0.04341532370264473,0.003952569169960474,0.012252964426877476,0.013636363636363629,0.016073781291172592,0.00019351119894598154,0.00668256187230113,0.012969264644980234,0.032736742997551076,
warm,RF,3,20,0.028807555103264867,0.7680820066382142,0.07552840247209004,0.01773049645390071,0.01595744680851064,0.018971631205673727,0.018676122931442062,0.003328925881688407,0.014243893334776424,0.047916199552568504,0.06984548525149732,
warm,XGBoost,3,20,0.020699114060389722,0.7267490810275266,0.03326999556441956,0.0035460992907801418,0.007801418439716315,0.008865248226950354,0.008747044917257687,0.00015873586352309758,0.0073939320776872765,0.014974020739205847,0.019692911685347,
warm,Global popularity,3,20,0.0549957278540395,0.8209906717422969,0.11689677307594902,0.02304964539007092,0.04255319148936168,0.050531914893617115,0.049054373522458554,0.0010698590542243887,0.01864786799328719,0.059837340617451114,0.10085670442817911,
warm,HSTrans,3,20,0.05497653067807649,0.8235384259921702,0.12698401067795606,0.03546099290780142,0.040070921985815564,0.044858156028368866,0.04326241134751767,0.004522907448439363,0.02500494204104475,0.07435348099836171,0.11475707330129561,
warm,RF,3,50,0.02553434491641095,0.7369751474566189,0.06667207519444507,0.017892644135188866,0.0143141153081511,0.01630218687872761,0.014711729622266393,0.0031451225811380667,0.019402135900649427,0.053023274843449056,0.07021721102608461,
warm,XGBoost,3,50,0.015262640243485176,0.6675345855176316,0.01667531613575596,0.0019880715705765406,0.003976143141153081,0.00437375745526839,0.005168986083499008,0.00014200511218403862,0.003423215023180448,0.00518871861133772,0.011250416338189458,
warm,Global popularity,3,50,0.027628138826581747,0.7669996061582349,0.021732093962653704,0.0,0.007952286282306164,0.010536779324055662,0.01510934393638171,0.0,0.0014175351623415397,0.0043821933740896745,0.011756239647591413,
warm,HSTrans,3,50,0.031177148935806386,0.7720771286506733,0.05396021068097164,0.015904572564612324,0.012723658051689865,0.015705765407554657,0.01630218687872762,0.0036995888758316717,0.00898876387041666,0.02479390923221899,0.03569467425094309,
warm,RF,4,20,0.029204314154463402,0.7655772873984965,0.06733884420933066,0.02112676056338028,0.015492957746478877,0.0163732394366197,0.016549295774647883,0.0061563387707753905,0.025044115583403945,0.04188275913647432,0.06526762980783911,
warm,XGBoost,4,20,0.02012084162367828,0.7113384838659946,0.026781184144519875,0.0,0.0063380281690140865,0.007394366197183101,0.007159624413145547,0.0,0.00460149762066953,0.014416872443995277,0.01759565798811192,
warm,Global popularity,4,20,0.053876174443720726,0.8153637024831369,0.11341133721335832,0.02112676056338028,0.03873239436619715,0.047711267605633885,0.0484741784037558,0.0008306018909153847,0.01805568881805656,0.059692703977654187,0.10495423746110001,
warm,HSTrans,4,20,0.05348420063862569,0.8132861681942659,0.11376971276410751,0.028169014084507043,0.03450704225352108,0.03908450704225358,0.041549295774647825,0.004488496226626623,0.024216505505565852,0.056366810080805484,0.09721043967939667,
warm,RF,4,50,0.02543340147384432,0.7494762513873173,0.05787515529233136,0.019193857965451054,0.012667946257197703,0.013051823416506708,0.013947536788227764,0.006650133380106104,0.02279094420488051,0.03768968284141437,0.061667157559341816,
warm,XGBoost,4,50,0.01497414821775719,0.6690693255241124,0.018443060325722124,0.0,0.0049904030710172746,0.004414587332053745,0.0044785668586052475,0.0,0.005907945829415226,0.008608816222015571,0.010988281148444192,
warm,Global popularity,4,50,0.02768304774617021,0.7710540366928645,0.021774343643075386,0.0019193857965451055,0.008061420345489444,0.011132437619961608,0.015227127319257844,0.00010102030508132134,0.0014756416610495128,0.004955266664292252,0.01237525918695385,
warm,HSTrans,4,50,0.03280408549440361,0.7702671502345116,0.056414757303119206,0.01727447216890595,0.014587332053742809,0.017274472168905937,0.01906589891234804,0.0036820835748627126,0.010599698500784705,0.02745974855221064,0.043173535929462034,
warm,RF,5,20,0.030392500062931593,0.7728747736821854,0.07022461472353204,0.0176678445229682,0.01484098939929329,0.016961130742049444,0.018021201413427543,0.0025232777925203796,0.02013504332524385,0.04899642539204908,0.07493990581095046,
warm,XGBoost,5,20,0.02078530447982217,0.7244728206762434,0.02504249302250055,0.0035335689045936395,0.006713780918727917,0.005830388692579509,0.006595995288574801,0.0009386042402826855,0.007622340115714676,0.01511683644192478,0.02256817387559437,
warm,Global popularity,5,20,0.05482078526813915,0.8143260360408945,0.12159676198136848,0.026501766784452298,0.04169611307420491,0.05318021201413434,0.05147232037691392,0.0019319966448941713,0.018103410489532977,0.056353944664863626,0.09565063558897767,
warm,HSTrans,5,20,0.05373276918226545,0.8072069446056925,0.12905777704542412,0.045936395759717315,0.042402826855123615,0.043992932862190894,0.045111896348645396,0.004444607822221849,0.02431041103301126,0.057355632231223,0.09722149891769767,
warm,RF,5,50,0.02609502177196053,0.7393170648880876,0.06228924042115624,0.013725490196078431,0.016078431372549024,0.015098039215686261,0.014509803921568623,0.0020259822736602923,0.025448887383416614,0.04850441286635295,0.06453495885725702,
warm,XGBoost,5,50,0.014949284980487497,0.6698331899589877,0.007670005162684616,0.00196078431372549,0.0011764705882352942,0.00196078431372549,0.002875816993464052,0.000980392156862745,0.003006535947712418,0.005493298677882857,0.01086197453409068,
warm,Global popularity,5,50,0.026208601476280274,0.7605369844236034,0.02397426730397316,0.0,0.008235294117647061,0.011764705882352938,0.014771241830065365,0.0,0.0015621597817513271,0.005665275870506517,0.014501598613584963,
warm,HSTrans,5,50,0.026529661965903045,0.7569855904896324,0.040943626619768844,0.00980392156862745,0.012156862745098045,0.014509803921568616,0.01803921568627451,0.00045153689495121713,0.0038679956882905577,0.01412862486626919,0.03336009163179217,
warm,RF,6,20,0.027638498496462216,0.7684295681235032,0.057800571611506854,0.008928571428571428,0.013571428571428578,0.01517857142857141,0.014642857142857133,0.0015614319890635679,0.019899084423750556,0.042185172022093036,0.05941645205941159,
warm,XGBoost,6,20,0.02158752105595879,0.7306051406405977,0.023767962201604875,0.0,0.00785714285714286,0.006785714285714289,0.007500000000000007,0.0,0.005243633127554787,0.01207979203290321,0.01534747166077004,
warm,Global popularity,6,20,0.056471649594974575,0.8159110766699661,0.12199616476460438,0.02142857142857143,0.042499999999999954,0.053035714285714367,0.05333333333333326,0.0011660326280861996,0.018819969141584698,0.06481061007054507,0.11042241809960764,
warm,HSTrans,6,20,0.04763604287374084,0.8135133418590822,0.10089533994609885,0.019642857142857142,0.034285714285714274,0.03732142857142856,0.040476190476190416,0.0010954232171337434,0.014125298650894473,0.04154408628641325,0.0901473256194311,
warm,RF,6,50,0.02420205375877166,0.7396981442434419,0.055335330712891775,0.01171875,0.012109375000000006,0.013867187499999985,0.012109374999999995,0.0011116148933531746,0.021211546952804094,0.04576839237879014,0.0578159158359416,
warm,XGBoost,6,50,0.014948863453634161,0.6803117529030078,0.007322774058585457,0.0,0.001953125,0.0021484374999999997,0.003645833333333333,0.0,0.0007913761915545204,0.0016179437977636708,0.00510145708352305,
warm,Global popularity,6,50,0.02673187289076581,0.7625691774035528,0.024491325884772742,0.001953125,0.007421875000000001,0.011523437499999994,0.015234375000000003,6.103515625e-05,0.0013558554681888783,0.005837373223125335,0.013122267828111073,
warm,HSTrans,6,50,0.025813950037048984,0.7650825235820361,0.03835632777311236,0.009765625,0.011718750000000002,0.013281249999999994,0.01588541666666667,0.00040251289317810455,0.0038497018190936376,0.012834671925870357,0.03645191262784458,
warm,RF,7,20,0.0301062478752282,0.7713419360104918,0.06384412545242969,0.014059753954305799,0.016168717047451667,0.016344463971880475,0.01710603397773871,0.002795136907614939,0.018810949572515168,0.04104618718408104,0.06689079154349163,
warm,XGBoost,7,20,0.020273358319900396,0.7243758433862921,0.025316221985741405,0.0017574692442882249,0.005975395430579966,0.007029876977152903,0.007850029291154074,0.000351493848857645,0.0023830365133813637,0.009027166746094197,0.020458691962642526,
warm,Global popularity,7,20,0.055932352734258395,0.822150106423924,0.11306609799062318,0.029876977152899824,0.04288224956063264,0.05008787346221446,0.04944346807264198,0.001700958795275068,0.01970965008825223,0.05440312547761614,0.09827764381397328,
warm,HSTrans,7,20,0.05714450853451853,0.8185645476850986,0.13260226602453765,0.05799648506151142,0.05096660808435846,0.046221441124780355,0.046631517281780825,0.006060119762047901,0.02704445463198672,0.054000108927572406,0.08615284495129634,
warm,RF,7,50,0.026285666723912946,0.7412130729410956,0.05609019473027818,0.011834319526627219,0.01459566074950691,0.014595660749506894,0.014990138067061143,0.002344948498794652,0.022237912808858194,0.04026370345524313,0.06233645828328798,
warm,XGBoost,7,50,0.015186484228389462,0.6709515540451906,0.014583632425669513,0.0019723865877712033,0.0035502958579881655,0.003944773175542408,0.0042077580539119,0.0004930966469428008,0.001348890261612155,0.004987624818452312,0.011575016585609964,
warm,Global popularity,7,50,0.028405677626805546,0.7679602196234738,0.0262378797553116,0.0,0.009072978303747535,0.013017751479289939,0.015779092702169626,0.0,0.0017449070500909964,0.006134979022148168,0.012065400136297248,
warm,HSTrans,7,50,0.031508205152225376,0.7677601158702304,0.06228817114806832,0.01775147928994083,0.02248520710059171,0.02268244575936882,0.022616699539776457,0.0006693593310748534,0.0072648526239956265,0.019926786682032224,0.032522688001071755,
warm,RF,8,20,0.027358477491815872,0.7687899294095477,0.06207821292785202,0.01054481546572935,0.015114235500878738,0.015114235500878712,0.0146455770357352,0.001565031987193445,0.020135436985535396,0.03774067737006614,0.04789613727214814,
warm,XGBoost,8,20,0.021889549789430505,0.7323977716306204,0.0409343415522913,0.0017574692442882249,0.010896309314587002,0.01036906854130052,0.009490333919156418,7.322788517867604e-05,0.009261801946567463,0.016621710232602754,0.024200901656557083,
warm,Global popularity,8,20,0.05297007681009366,0.8208631519521847,0.09532576237615242,0.022847100175746926,0.03901581722319856,0.04393673110720568,0.046514352665494946,0.0012107621157988746,0.014901031206078063,0.04198263479899417,0.0973945408791714,
warm,HSTrans,8,20,0.05225772079660085,0.8148019879289141,0.11844370204437735,0.028119507908611598,0.0418277680140597,0.04112478031634454,0.04159343878148794,0.0017346054802150153,0.027992968921113647,0.05805633245914866,0.1076294861792343,
warm,RF,8,50,0.023931029075038333,0.7366104174670322,0.056166741163415815,0.012024048096192385,0.011222444889779564,0.013627254509018022,0.01282565130260521,0.0015052729894177498,0.017090803340254576,0.03672707281945158,0.04556528266407052,
