drug_local_idx,model,group,AP,nDCG@10,P@15,R@15
27,CAFNet-D full,frequent,0.6282331893685338,0.7967610662472993,0.7333333333333333,0.3235294117647059
28,CAFNet-D full,rare,,,,
28,CAFNet-D full,middle,0.01639344262295082,0.0,0.0,0.0
28,CAFNet-D full,frequent,0.05512656558163471,0.0,0.06666666666666667,0.16666666666666666
29,CAFNet-D full,rare,0.09789518900343644,0.15101961822780524,0.06666666666666667,0.25
29,CAFNet-D full,middle,0.05877119056679796,0.0,0.06666666666666667,0.09090909090909091
29,CAFNet-D full,frequent,0.3939687726586742,0.533722528236359,0.5333333333333333,0.22857142857142856
30,CAFNet-D full,rare,0.0031847133757961785,0.0,0.0,0.0
30,CAFNet-D full,middle,,,,
30,CAFNet-D full,frequent,0.2558162105732447,0.21819512777735,0.3333333333333333,0.3333333333333333
31,CAFNet-D full,rare,0.01818181818181818,0.0,0.0,0.0
31,CAFNet-D full,middle,0.015126692878986457,0.0,0.0,0.0
31,CAFNet-D full,frequent,0.4637254619029498,0.7663491917568949,0.6666666666666666,0.45454545454545453
32,CAFNet-D full,rare,0.0030864197530864196,0.0,0.0,0.0
32,CAFNet-D full,middle,0.06269881536243789,0.15642624200758548,0.06666666666666667,0.3333333333333333
32,CAFNet-D full,frequent,0.3142656568710688,0.5926825204089029,0.4,0.2727272727272727
33,CAFNet-D full,rare,0.047619047619047616,0.0,0.0,0.0
33,CAFNet-D full,middle,0.07692307692307693,0.0,0.06666666666666667,1.0
33,CAFNet-D full,frequent,0.25780486179805007,0.14782949091545264,0.26666666666666666,0.2857142857142857
34,CAFNet-D full,rare,0.058823529411764705,0.0,0.0,0.0
34,CAFNet-D full,middle,0.08414053858492518,0.13743816645714543,0.06666666666666667,0.14285714285714285
34,CAFNet-D full,frequent,0.5594621066779748,0.7084409501232901,0.6,0.2727272727272727
35,CAFNet-D full,rare,0.03666273289704251,0.0,0.06666666666666667,0.3333333333333333
35,CAFNet-D full,middle,0.012887002986012887,0.0,0.0,0.0
35,CAFNet-D full,frequent,0.03718673444390005,0.0,0.0,0.0
36,CAFNet-D full,rare,0.036284643558457896,0.0,0.06666666666666667,0.1111111111111111
36,CAFNet-D full,middle,0.11090749395347096,0.06794340091829076,0.06666666666666667,0.1111111111111111
36,CAFNet-D full,frequent,0.6284495496606832,0.8263333286520084,0.6666666666666666,0.2222222222222222
37,CAFNet-D full,rare,0.005917159763313609,0.0,0.0,0.0
37,CAFNet-D full,middle,,,,
37,CAFNet-D full,frequent,0.32053030303030305,0.3391602052736161,0.13333333333333333,0.4
38,CAFNet-D full,rare,0.005017832984872709,0.0,0.0,0.0
38,CAFNet-D full,middle,0.05846962960621485,0.0,0.0,0.0
38,CAFNet-D full,frequent,0.6698062940508107,1.0,0.9333333333333333,0.34146341463414637
39,CAFNet-D full,rare,0.06600095785440613,0.0,0.06666666666666667,0.25
39,CAFNet-D full,middle,0.3730763193613384,0.5572998242663683,0.4,0.2727272727272727
39,CAFNet-D full,frequent,0.5234014925263832,0.7471589728148226,0.6,0.16071428571428573
40,CAFNet-D full,rare,,,,
40,CAFNet-D full,middle,0.0968013468013468,0.14126697285982898,0.06666666666666667,0.3333333333333333
40,CAFNet-D full,frequent,0.7710681309807988,1.0,0.8666666666666667,0.3333333333333333
41,CAFNet-D full,rare,0.0319337670017741,0.0,0.0,0.0
41,CAFNet-D full,middle,0.125,0.31546487678572877,0.06666666666666667,1.0
41,CAFNet-D full,frequent,0.0614395070948469,0.0,0.06666666666666667,0.25
42,CAFNet-D full,rare,0.04696165158209138,0.0,0.0,0.0
42,CAFNet-D full,middle,0.20372791412815033,0.0,0.06666666666666667,0.015384615384615385
42,CAFNet-D full,frequent,0.6225089724456608,0.7065443116025598,0.8666666666666667,0.13131313131313133
43,CAFNet-D full,rare,,,,
43,CAFNet-D full,middle,0.019090593543908366,0.0,0.0,0.0
43,CAFNet-D full,frequent,0.7127074133806423,0.8263333286520084,0.8,0.5454545454545454
44,CAFNet-D full,rare,0.009615384615384616,0.0,0.0,0.0
44,CAFNet-D full,middle,0.3256354517780093,0.49118023727106014,0.3333333333333333,0.35714285714285715
44,CAFNet-D full,frequent,0.1959603399909401,0.14876390584057272,0.26666666666666666,0.2857142857142857
45,CAFNet-D full,rare,,,,
45,CAFNet-D full,middle,,,,
45,CAFNet-D full,frequent,0.8909090909090909,0.8687949224876582,0.3333333333333333,1.0
46,CAFNet-D full,rare,,,,
46,CAFNet-D full,middle,,,,
46,CAFNet-D full,frequent,0.16660460466851446,0.09162544430476362,0.2,0.42857142857142855
47,CAFNet-D full,rare,0.008655032610611669,0.0,0.0,0.0
47,CAFNet-D full,middle,0.036175499902931466,0.0,0.0,0.0
47,CAFNet-D full,frequent,0.6970716833038734,0.8701249883466594,0.8,0.36363636363636365
48,CAFNet-D full,rare,0.008913346792011868,0.0,0.0,0.0
48,CAFNet-D full,middle,0.03584221454593091,0.0,0.06666666666666667,0.16666666666666666
48,CAFNet-D full,frequent,0.4851409099033512,0.7600791051976192,0.6666666666666666,0.4
49,CAFNet-D full,rare,,,,
49,CAFNet-D full,middle,0.012892755671027241,0.0,0.0,0.0
49,CAFNet-D full,frequent,0.4248403816714202,0.6020521034564039,0.4,0.46153846153846156
50,CAFNet-D full,rare,0.006211180124223602,0.0,0.0,0.0
50,CAFNet-D full,middle,,,,
50,CAFNet-D full,frequent,0.46765149150658053,0.627507133061656,0.3333333333333333,0.4166666666666667
51,CAFNet-D full,rare,,,,
51,CAFNet-D full,middle,0.029304029304029304,0.0,0.0,0.0
51,CAFNet-D full,frequent,0.5720949023539958,0.7471589728148226,0.6666666666666666,0.4
52,CAFNet-D full,rare,0.021433567460747344,0.0,0.0,0.0
52,CAFNet-D full,middle,0.10019913295500778,0.13886244387355456,0.13333333333333333,0.13333333333333333
52,CAFNet-D full,frequent,0.28229493695351415,0.2457313285402064,0.3333333333333333,0.125
53,CAFNet-D full,rare,,,,
53,CAFNet-D full,middle,0.004807692307692308,0.0,0.0,0.0
53,CAFNet-D full,frequent,0.20323366720425542,0.224322946018989,0.2,0.375
54,CAFNet-D full,rare,0.01941873485991133,0.0,0.0,0.0
54,CAFNet-D full,middle,0.02255384912585724,0.0,0.0,0.0
54,CAFNet-D full,frequent,0.3839361021709843,0.6156886473955917,0.4666666666666667,0.3333333333333333
55,CAFNet-D full,rare,0.00937409245373285,0.0,0.0,0.0
55,CAFNet-D full,middle,0.03825860151243708,0.0,0.06666666666666667,0.125
55,CAFNet-D full,frequent,0.6535866639403286,0.8630152897016883,0.6666666666666666,0.5882352941176471
56,CAFNet-D full,rare,,,,
56,CAFNet-D full,middle,,,,
56,CAFNet-D full,frequent,0.34262812065528764,0.469736890055382,0.4,0.35294117647058826
57,CAFNet-D full,rare,0.1396889076145843,0.07839826897867534,0.2,0.061224489795918366
57,CAFNet-D full,middle,0.5907286834495422,0.9363792118010483,0.8,0.1348314606741573
57,CAFNet-D full,frequent,0.9057189301068118,1.0,1.0,0.10869565217391304
58,CAFNet-D full,rare,,,,
58,CAFNet-D full,middle,,,,
58,CAFNet-D full,frequent,0.4763505233174351,0.5757486269888311,0.26666666666666666,0.5
59,CAFNet-D full,rare,0.009574110708820126,0.0,0.0,0.0
59,CAFNet-D full,middle,0.010309278350515464,0.0,0.0,0.0
59,CAFNet-D full,frequent,0.5813460208575573,0.8389574121760603,0.6666666666666666,0.5263157894736842
60,CAFNet-D full,rare,0.006622516556291391,0.0,0.0,0.0
60,CAFNet-D full,middle,0.017100869946287185,0.0,0.0,0.0
60,CAFNet-D full,frequent,0.2194848299312273,0.35895421017163476,0.13333333333333333,0.14285714285714285
61,CAFNet-D full,rare,0.030303030303030304,0.0,0.0,0.0
61,CAFNet-D full,middle,0.02321603128054741,0.0,0.0,0.0
61,CAFNet-D full,frequent,0.5451378787393423,0.6578986223737446,0.5333333333333333,0.24242424242424243
62,CAFNet-D full,rare,,,,
62,CAFNet-D full,middle,0.023596575601399238,0.0,0.0,0.0
62,CAFNet-D full,frequent,0.6889768129258517,1.0,0.8666666666666667,0.4482758620689655
63,CAFNet-D full,rare,,,,
63,CAFNet-D full,middle,0.00788692317208957,0.0,0.0,0.0
63,CAFNet-D full,frequent,0.6456973542078894,0.9363792118010483,0.6666666666666666,0.5555555555555556
64,CAFNet-D full,rare,,,,
64,CAFNet-D full,middle,0.019111738935777813,0.0,0.0,0.0
64,CAFNet-D full,frequent,0.42134572317853514,0.4760705018418427,0.5333333333333333,0.2962962962962963
65,CAFNet-D full,rare,,,,
65,CAFNet-D full,middle,0.08333333333333333,0.0,0.06666666666666667,1.0
65,CAFNet-D full,frequent,0.5908391177812284,0.8611375561264456,0.8,0.4
66,CAFNet-D full,rare,,,,
66,CAFNet-D full,middle,,,,
66,CAFNet-D full,frequent,0.3231656818021507,0.4125317798925535,0.2,0.375
67,CAFNet-D full,rare,0.011494252873563218,0.0,0.0,0.0
67,CAFNet-D full,middle,0.01488095238095238,0.0,0.0,0.0
67,CAFNet-D full,frequent,0.6813791669723872,0.7557694851934432,0.4,0.8571428571428571
68,CAFNet-D full,rare,0.03253027699904578,0.0,0.06666666666666667,0.1111111111111111
68,CAFNet-D full,middle,0.1408483850287683,0.17630010660342915,0.13333333333333333,0.1111111111111111
68,CAFNet-D full,frequent,0.7659559653589171,1.0,0.8666666666666667,0.17333333333333334
69,CAFNet-D full,rare,0.10083598269648311,0.2457313285402064,0.2,0.17647058823529413
69,CAFNet-D full,middle,0.12234176202005288,0.08514311764162101,0.13333333333333333,0.11764705882352941
69,CAFNet-D full,frequent,0.49242809573301916,0.6421867266689011,0.5333333333333333,0.18181818181818182
70,CAFNet-D full,rare,,,,
70,CAFNet-D full,middle,,,,
70,CAFNet-D full,frequent,0.8623349006124127,0.8669479898642711,0.6666666666666666,0.9090909090909091
71,CAFNet-D full,rare,0.10805771725032425,0.25657228426720274,0.13333333333333333,0.5
71,CAFNet-D full,middle,0.25741840855782305,0.2200917662980802,0.13333333333333333,0.14285714285714285
71,CAFNet-D full,frequent,0.5889476350684589,1.0,0.8,0.3
72,CAFNet-D full,rare,0.04600971525561129,0.0,0.0,0.0
72,CAFNet-D full,middle,0.18665147630880266,0.32908604348504067,0.13333333333333333,0.25
72,CAFNet-D full,frequent,0.5316428132227191,0.7162874455029682,0.8666666666666667,0.2653061224489796
73,CAFNet-D full,rare,0.030869565217391304,0.0,0.0,0.0
73,CAFNet-D full,middle,0.034482758620689655,0.0,0.0,0.0
73,CAFNet-D full,frequent,0.271774690137033,0.15850703974098107,0.26666666666666666,0.2857142857142857
74,CAFNet-D full,rare,0.09934934934934934,0.14126697285982898,0.13333333333333333,0.6666666666666666
74,CAFNet-D full,middle,0.24304237824161923,0.33424620450682646,0.13333333333333333,0.5
74,CAFNet-D full,frequent,0.2739603133977,0.33725693702354287,0.13333333333333333,0.25
75,CAFNet-D full,rare,0.0021929824561403508,0.0,0.0,0.0
75,CAFNet-D full,middle,0.0196078431372549,0.0,0.0,0.0
75,CAFNet-D full,frequent,0.6734001793413557,0.7948833326720566,0.6666666666666666,0.6666666666666666
76,CAFNet-D full,rare,0.003816793893129771,0.0,0.0,0.0
76,CAFNet-D full,middle,0.010526315789473684,0.0,0.0,0.0
76,CAFNet-D full,frequent,0.20366294640152205,0.33798414482679845,0.26666666666666666,0.4
77,CAFNet-D full,rare,0.02249747219413549,0.0,0.0,0.0
77,CAFNet-D full,middle,0.10753509766098451,0.17993148201117182,0.13333333333333333,0.15384615384615385
77,CAFNet-D full,frequent,0.11529195209995965,0.0,0.0,0.0
78,CAFNet-D full,rare,0.041901369216527186,0.0,0.0,0.0
78,CAFNet-D full,middle,0.25710872280122576,0.5077181160122075,0.26666666666666666,0.12121212121212122
78,CAFNet-D full,frequent,0.7370188085368917,1.0,1.0,0.16853932584269662
79,CAFNet-D full,rare,0.02409460151395635,0.0,0.0,0.0
79,CAFNet-D full,middle,0.019852941176470587,0.0,0.0,0.0
79,CAFNet-D full,frequent,0.5702014256013087,0.7720617383222419,0.5333333333333333,0.5333333333333333
80,CAFNet-D full,rare,0.07443250807771432,0.0,0.06666666666666667,0.034482758620689655
80,CAFNet-D full,middle,0.3296846144365046,0.5049059675118447,0.5333333333333333,0.1509433962264151
80,CAFNet-D full,frequent,0.7763286992063466,1.0,0.8666666666666667,0.11016949152542373
81,CAFNet-D full,rare,,,,
81,CAFNet-D full,middle,,,,
81,CAFNet-D full,frequent,1.0,1.0,0.3333333333333333,1.0
82,CAFNet-D full,rare,0.05,0.0,0.0,0.0
82,CAFNet-D full,middle,0.28960244273311425,0.3903800499921017,0.06666666666666667,0.25
82,CAFNet-D full,frequent,0.4678364710217199,0.5669450709942983,0.5333333333333333,0.32
83,CAFNet-D full,rare,0.0029940119760479044,0.0,0.0,0.0
83,CAFNet-D full,middle,0.33999999999999997,0.42870185423738655,0.2,0.6
83,CAFNet-D full,frequent,0.5075757575757576,0.5666867828578933,0.26666666666666666,0.5714285714285714
84,CAFNet-D full,rare,,,,
84,CAFNet-D full,middle,0.01305727339704486,0.0,0.0,0.0
84,CAFNet-D full,frequent,0.3595812588372373,0.6678262889110272,0.4666666666666667,0.3684210526315789
85,CAFNet-D full,rare,0.02182801867534505,0.0,0.0,0.0
85,CAFNet-D full,middle,0.05928009173741075,0.0,0.0,0.0
85,CAFNet-D full,frequent,0.22878217874288742,0.1100458831490401,0.26666666666666666,0.125
86,CAFNet-D full,rare,0.04,0.0,0.0,0.0
86,CAFNet-D full,middle,,,,
86,CAFNet-D full,frequent,0.5906833461523784,0.7254521107352793,0.5333333333333333,0.32
87,CAFNet-D full,rare,0.019514839653449537,0.0,0.0,0.0
87,CAFNet-D full,middle,0.028362575289644535,0.0,0.0,0.0
87,CAFNet-D full,frequent,0.6560786179566844,0.8263333286520084,0.8666666666666667,0.325
88,CAFNet-D full,rare,0.4463178294573643,0.592512031964586,0.2,0.75
88,CAFNet-D full,middle,0.4538194444444444,0.6158583266000596,0.3333333333333333,0.8333333333333334
88,CAFNet-D full,frequent,0.2425912349299446,0.3638242329768377,0.2,0.5
89,CAFNet-D full,rare,,,,
89,CAFNet-D full,middle,,,,
89,CAFNet-D full,frequent,0.31959909160996114,0.2646202227274384,0.4,0.5
90,CAFNet-D full,rare,0.016009695114172728,0.0,0.0,0.0
90,CAFNet-D full,middle,0.10101010101010101,0.18457569677956817,0.06666666666666667,0.5
90,CAFNet-D full,frequent,0.7506914242934877,0.7720617383222419,0.8,0.3333333333333333
91,CAFNet-D full,rare,0.014573614739952351,0.0,0.0,0.0
91,CAFNet-D full,middle,0.0304467195107394,0.0,0.0,0.0
91,CAFNet-D full,frequent,0.6162636840157667,1.0,0.7333333333333333,0.2894736842105263
92,CAFNet-D full,rare,,,,
92,CAFNet-D full,middle,0.06435355059459366,0.07839826897867534,0.06666666666666667,0.05555555555555555
92,CAFNet-D full,frequent,0.5177305515007868,1.0,0.9333333333333333,0.2641509433962264
93,CAFNet-D full,rare,0.025255500820355305,0.0,0.0,0.0
93,CAFNet-D full,middle,0.013246617432024729,0.0,0.0,0.0
93,CAFNet-D full,frequent,0.6391221168258485,0.7058075148678529,0.6666666666666666,0.23809523809523808
94,CAFNet-D full,rare,,,,
94,CAFNet-D full,middle,,,,
94,CAFNet-D full,frequent,0.5835812877405413,0.8389574121760603,0.6666666666666666,0.45454545454545453
95,CAFNet-D full,rare,,,,
95,CAFNet-D full,middle,,,,
95,CAFNet-D full,frequent,0.11385194457483615,0.22004653412513583,0.13333333333333333,0.4
96,CAFNet-D full,rare,0.12206368992307451,0.0,0.13333333333333333,0.2
96,CAFNet-D full,middle,0.15873450571340597,0.21078558563971428,0.13333333333333333,0.25
96,CAFNet-D full,frequent,0.7827729205345172,1.0,0.9333333333333333,0.2978723404255319
97,CAFNet-D full,rare,0.01712518452677591,0.0,0.0,0.0
97,CAFNet-D full,middle,0.1553498286794689,0.07336392209936006,0.06666666666666667,0.017241379310344827
97,CAFNet-D full,frequent,0.5502182015322623,0.791726719367984,0.6666666666666666,0.10416666666666667
98,CAFNet-D full,rare,0.02288655240753336,0.0,0.0,0.0
98,CAFNet-D full,middle,0.17761564805712415,0.0,0.2,0.07894736842105263
98,CAFNet-D full,frequent,0.7187016436401712,1.0,0.9333333333333333,0.15053763440860216
99,CAFNet-D full,rare,0.011392551468887346,0.0,0.0,0.0
99,CAFNet-D full,middle,0.010796485260770976,0.0,0.0,0.0
99,CAFNet-D full,frequent,0.5689998324932838,0.713654010247531,0.6666666666666666,0.4166666666666667
100,CAFNet-D full,rare,0.0607629857312678,0.14606834984270645,0.06666666666666667,0.2
100,CAFNet-D full,middle,0.1788838594766674,0.15457433957839828,0.2,0.3
100,CAFNet-D full,frequent,0.7570636366752467,1.0,0.8666666666666667,0.2826086956521739
101,CAFNet-D full,rare,0.01933019453436071,0.0,0.0,0.0
101,CAFNet-D full,middle,0.058354833737923065,0.0,0.06666666666666667,0.14285714285714285
101,CAFNet-D full,frequent,0.5690139668175038,0.6371523797895857,0.5333333333333333,0.26666666666666666
102,CAFNet-D full,rare,0.0072992700729927005,0.0,0.0,0.0
102,CAFNet-D full,middle,0.04454588044654024,0.0,0.0,0.0
102,CAFNet-D full,frequent,0.5496763614466953,0.7975167679274939,0.7333333333333333,0.4074074074074074
103,CAFNet-D full,rare,0.004273504273504274,0.0,0.0,0.0
103,CAFNet-D full,middle,0.0376783860601685,0.10699313236726378,0.06666666666666667,0.2
103,CAFNet-D full,frequent,0.5978097905231223,0.77990823370192,0.8666666666666667,0.29545454545454547
104,CAFNet-D full,rare,,,,
104,CAFNet-D full,middle,,,,
104,CAFNet-D full,frequent,0.7213521436446065,0.7909506325094736,0.5333333333333333,0.7272727272727273
105,CAFNet-D full,rare,0.011857309658976526,0.0,0.0,0.0
105,CAFNet-D full,middle,0.041447728900059044,0.0,0.0,0.0
105,CAFNet-D full,frequent,0.5499577350137367,0.7663491917568949,0.7333333333333333,0.2894736842105263
106,CAFNet-D full,rare,0.01915374677002584,0.0,0.0,0.0
106,CAFNet-D full,middle,0.05852165725047081,0.13565197343244778,0.06666666666666667,0.3333333333333333
106,CAFNet-D full,frequent,0.3527776588751076,0.5469356251448462,0.4,0.4
107,CAFNet-D full,rare,,,,
107,CAFNet-D full,middle,0.02857142857142857,0.0,0.0,0.0
107,CAFNet-D full,frequent,0.7333333333333333,0.8756458727267332,0.26666666666666666,1.0
108,CAFNet-D full,rare,0.002277904328018223,0.0,0.0,0.0
108,CAFNet-D full,middle,0.019100131580983684,0.0,0.0,0.0
108,CAFNet-D full,frequent,0.6931573324783082,1.0,0.9333333333333333,0.2978723404255319
109,CAFNet-D full,rare,,,,
109,CAFNet-D full,middle,0.032388663967611336,0.0,0.0,0.0
109,CAFNet-D full,frequent,0.15195513011533035,0.12647135138382856,0.2,0.375
110,CAFNet-D full,rare,0.8055555555555556,0.9060254355346823,0.2,1.0
110,CAFNet-D full,middle,0.3333333333333333,0.5,0.06666666666666667,1.0
110,CAFNet-D full,frequent,0.5412347029554235,0.6366587127404282,0.6,0.3333333333333333
111,CAFNet-D full,rare,0.02552166934189406,0.0,0.0,0.0
111,CAFNet-D full,middle,0.023939408765234784,0.0,0.0,0.0
111,CAFNet-D full,frequent,0.07137392386333063,0.123151194370365,0.06666666666666667,0.25
112,CAFNet-D full,rare,0.5294117647058824,0.6131471927654584,0.06666666666666667,0.5
112,CAFNet-D full,middle,0.3112513842746401,0.3903800499921017,0.06666666666666667,0.25
112,CAFNet-D full,frequent,0.34918448970673344,0.412449713642891,0.3333333333333333,0.45454545454545453
113,CAFNet-D full,rare,0.013090721555309954,0.0,0.0,0.0
113,CAFNet-D full,middle,0.05646949716932325,0.0,0.0,0.0
113,CAFNet-D full,frequent,0.663948588571659,1.0,1.0,0.21428571428571427
114,CAFNet-D full,rare,0.0625,0.0,0.0,0.0
114,CAFNet-D full,middle,0.013376344086021506,0.0,0.0,0.0
114,CAFNet-D full,frequent,0.6186598849586757,0.7778721720600673,0.7333333333333333,0.2894736842105263
115,CAFNet-D full,rare,0.013573302903805137,0.0,0.0,0.0
115,CAFNet-D full,middle,0.3944738312835847,0.4936790360674166,0.3333333333333333,0.38461538461538464
115,CAFNet-D full,frequent,0.6761209241517006,0.92663607790064,0.8666666666666667,0.21666666666666667
116,CAFNet-D full,rare,0.022638199375678753,0.0,0.0,0.0
116,CAFNet-D full,middle,0.01970296087943147,0.0,0.0,0.0
116,CAFNet-D full,frequent,0.4938346545195884,0.7702043899253147,0.6666666666666666,0.29411764705882354
117,CAFNet-D full,rare,0.024444091149244052,0.0,0.0,0.0
117,CAFNet-D full,middle,0.24641508707042686,0.35455079436338505,0.2,0.5
117,CAFNet-D full,frequent,0.5119241199282687,0.56264752084969,0.7333333333333333,0.3055555555555556
118,CAFNet-D full,rare,0.0022935779816513763,0.0,0.0,0.0
118,CAFNet-D full,middle,0.02694015491390389,0.0,0.0,0.0
118,CAFNet-D full,frequent,0.01975554376032083,0.0,0.0,0.0
119,CAFNet-D full,rare,0.011566296200568621,0.0,0.0,0.0
119,CAFNet-D full,middle,0.08148471757034448,0.15642624200758548,0.06666666666666667,0.3333333333333333
119,CAFNet-D full,frequent,0.38393571028743884,0.5677211578528084,0.3333333333333333,0.2777777777777778
120,CAFNet-D full,rare,0.008771929824561403,0.0,0.0,0.0
120,CAFNet-D full,middle,0.20032679738562092,0.23463936301137822,0.06666666666666667,0.3333333333333333
120,CAFNet-D full,frequent,0.6891262420152993,0.8572048559638626,0.8,0.36363636363636365
121,CAFNet-D full,rare,0.004419304346196024,0.0,0.0,0.0
121,CAFNet-D full,middle,0.4569637509469524,0.7315449642824575,0.4666666666666667,0.4666666666666667
121,CAFNet-D full,frequent,0.1715864091134598,0.2987100207034456,0.13333333333333333,0.3333333333333333
122,CAFNet-D full,rare,0.2595288456491936,0.44409732781325584,0.3333333333333333,0.21739130434782608
122,CAFNet-D full,middle,0.445389031505538,0.6816604510406282,0.6,0.375
122,CAFNet-D full,frequent,0.8884046952813138,1.0,1.0,0.1875
123,CAFNet-D full,rare,,,,
123,CAFNet-D full,middle,0.04047619047619047,0.0,0.0,0.0
123,CAFNet-D full,frequent,0.15358701582105838,0.29007579773858083,0.13333333333333333,0.5
124,CAFNet-D full,rare,,,,
124,CAFNet-D full,middle,0.12237762237762238,0.0,0.13333333333333333,1.0
124,CAFNet-D full,frequent,0.8277277606987754,0.9363792118010483,0.8,0.6666666666666666
125,CAFNet-D full,rare,0.016448972864723962,0.0,0.0,0.0
125,CAFNet-D full,middle,0.17629803094552418,0.08514311764162101,0.06666666666666667,0.021739130434782608
125,CAFNet-D full,frequent,0.7075640226588097,1.0,0.8666666666666667,0.11504424778761062
126,CAFNet-D full,rare,0.009900990099009901,0.0,0.0,0.0
126,CAFNet-D full,middle,,,,
126,CAFNet-D full,frequent,0.6247218471044019,0.6242322474067891,0.6666666666666666,0.6666666666666666
127,CAFNet-D full,rare,,,,
127,CAFNet-D full,middle,0.006780893042575285,0.0,0.0,0.0
127,CAFNet-D full,frequent,0.6979461666220674,1.0,1.0,0.4838709677419355
128,CAFNet-D full,rare,0.006060606060606061,0.0,0.0,0.0
128,CAFNet-D full,middle,0.5,0.6309297535714575,0.06666666666666667,1.0
128,CAFNet-D full,frequent,0.4891090467829592,0.6489315753318466,0.3333333333333333,0.2777777777777778
129,CAFNet-D full,rare,0.07692307692307693,0.0,0.06666666666666667,1.0
129,CAFNet-D full,middle,0.025451388442111193,0.0,0.0,0.0
129,CAFNet-D full,frequent,0.6324241319012468,1.0,0.8666666666666667,0.3333333333333333
130,CAFNet-D full,rare,,,,
130,CAFNet-D full,middle,0.041666666666666664,0.0,0.0,0.0
130,CAFNet-D full,frequent,0.4856164688097461,0.5306972923267993,0.2,0.42857142857142855
131,CAFNet-D full,rare,,,,
131,CAFNet-D full,middle,0.11189676792375935,0.0,0.06666666666666667,0.14285714285714285
131,CAFNet-D full,frequent,0.02938840556331732,0.0,0.0,0.0
132,CAFNet-D full,rare,0.023255813953488372,0.0,0.0,0.0
132,CAFNet-D full,middle,0.08442265795206971,0.0,0.0,0.0
132,CAFNet-D full,frequent,0.45113156659328374,0.73855677575495,0.4666666666666667,0.25925925925925924
133,CAFNet-D full,rare,0.0019801980198019802,0.0,0.0,0.0
133,CAFNet-D full,middle,0.04081437256792707,0.0,0.0,0.0
133,CAFNet-D full,frequent,0.7042719053851387,0.9363792118010483,0.6666666666666666,0.18181818181818182
134,CAFNet-D full,rare,0.1425936090647921,0.22290869782240583,0.2,0.6
134,CAFNet-D full,middle,0.15551809634088515,0.22466337602289158,0.2,0.21428571428571427
134,CAFNet-D full,frequent,0.6587664514792955,0.9363792118010483,0.8666666666666667,0.2
135,CAFNet-D full,rare,,,,
135,CAFNet-D full,middle,0.14285714285714285,0.20438239758848611,0.13333333333333333,1.0
135,CAFNet-D full,frequent,0.5202821374687607,0.5857421563596759,0.2,0.42857142857142855
136,CAFNet-D full,rare,0.008547008547008548,0.0,0.0,0.0
136,CAFNet-D full,middle,0.05352530139965189,0.0,0.0,0.0
136,CAFNet-D full,frequent,0.36389344622825914,0.460012661100461,0.3333333333333333,0.5
137,CAFNet-D full,rare,0.0036382335925949734,0.0,0.0,0.0
137,CAFNet-D full,middle,0.05759767932369996,0.11706259313796355,0.06666666666666667,0.16666666666666666
137,CAFNet-D full,frequent,0.7373990796088147,0.92663607790064,0.8666666666666667,0.29545454545454547
138,CAFNet-D full,rare,,,,
138,CAFNet-D full,middle,,,,
138,CAFNet-D full,frequent,0.685198429060498,0.7564477297898766,0.6666666666666666,0.6666666666666666
139,CAFNet-D full,rare,,,,
139,CAFNet-D full,middle,,,,
139,CAFNet-D full,frequent,0.3646923076923077,0.48522855511632257,0.13333333333333333,0.4
140,CAFNet-D full,rare,0.04770371864614811,0.06625422345438904,0.06666666666666667,0.043478260869565216
140,CAFNet-D full,middle,0.2351039251617793,0.2837125544970319,0.13333333333333333,0.023809523809523808
140,CAFNet-D full,frequent,0.6251241722205163,0.7467045958894682,0.7333333333333333,0.08943089430894309
141,CAFNet-D full,rare,0.17353893203795615,0.36288691033421755,0.2,0.17647058823529413
141,CAFNet-D full,middle,0.44162423017998415,0.6253338941235217,0.6666666666666666,0.29411764705882354
141,CAFNet-D full,frequent,0.8897199263211467,1.0,1.0,0.19230769230769232
142,CAFNet-D full,rare,0.03781135322910715,0.0,0.0,0.0
142,CAFNet-D full,middle,0.10188885799380462,0.0,0.0,0.0
142,CAFNet-D full,frequent,0.6692826670573073,1.0,0.9333333333333333,0.25925925925925924
143,CAFNet-D full,rare,0.013182401252769586,0.0,0.0,0.0
143,CAFNet-D full,middle,0.12441611279214637,0.1100458831490401,0.06666666666666667,0.05263157894736842
143,CAFNet-D full,frequent,0.5520796138126285,0.793584067764911,0.7333333333333333,0.2558139534883721
144,CAFNet-D full,rare,0.015787035078660163,0.0,0.0,0.0
144,CAFNet-D full,middle,0.025896138992793014,0.0,0.0,0.0
144,CAFNet-D full,frequent,0.28699667420876623,0.3909273842002217,0.3333333333333333,0.29411764705882354
145,CAFNet-D full,rare,,,,
145,CAFNet-D full,middle,,,,
145,CAFNet-D full,frequent,0.6312580534907012,0.77523873680463,0.6,0.5625
146,CAFNet-D full,rare,0.00412167790403445,0.0,0.0,0.0
146,CAFNet-D full,middle,0.16666666666666666,0.3562071871080222,0.06666666666666667,1.0
146,CAFNet-D full,frequent,0.1582181836428021,0.16354138662029635,0.13333333333333333,0.18181818181818182
147,CAFNet-D full,rare,0.21238244514106583,0.2960819109658652,0.06666666666666667,0.3333333333333333
147,CAFNet-D full,middle,0.15170326562580247,0.2122263659729146,0.13333333333333333,0.18181818181818182
147,CAFNet-D full,frequent,0.7373491258889281,1.0,0.9333333333333333,0.27450980392156865
