group,model,AP_mean,AP_std,AP_n,nDCG@10_mean,nDCG@10_std,nDCG@10_n,P@15_mean,P@15_std,P@15_n,R@15_mean,R@15_std,R@15_n
middle,CAFNet-D + ATC+target kNN k=20 beta=0.2,0.10798377576308255,0.13018958403901473,631,0.10582921600004538,0.16983079718326535,631,0.07966191230850501,0.1286758987775637,631,0.1430884886589026,0.24106104284385083,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.3,0.10459447051783201,0.1242062377822316,631,0.09976732620925367,0.16196836478002302,631,0.0769149498151083,0.12298718041678723,631,0.14117916485100213,0.24220733946803008,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.5,0.10118588171143593,0.1259160275185735,631,0.08979242416705426,0.15384524227132057,631,0.07078711040676174,0.11276826265003774,631,0.1294669275033067,0.23154868660412223,631
middle,CAFNet-D + ATC+target kNN k=20 beta=0.8,0.09715054941001855,0.1256272021466819,631,0.0808195167774533,0.1488773535621113,631,0.06656101426307448,0.10680541291179432,631,0.11647109541268649,0.21274934536625356,631
middle,CAFNet-D + ATC+target kNN k=20 beta=1.0,0.09518201834250314,0.12564295412547968,631,0.07824886394195195,0.14823013233616328,631,0.06455361859482303,0.10542150504247766,631,0.1031531484930419,0.19108215944415682,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.05,0.11155519192417904,0.13205523754237272,631,0.11196807405112112,0.1796091613227901,631,0.08071843634442682,0.12779411129541104,631,0.1519458878098423,0.2512351232880287,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.1,0.10925844373071121,0.128882304911223,631,0.10713609004322841,0.1725872397129828,631,0.08019017432646591,0.12727048686740045,631,0.14865717582329524,0.24648233495003896,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.2,0.10596020879377485,0.12567948744843582,631,0.10190122747500015,0.16415573655595095,631,0.07702060221870047,0.1226048761653913,631,0.14360524800125313,0.2423997748904786,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.3,0.10216127160234029,0.1197838285900257,631,0.09380857297230755,0.15633649576170405,631,0.07268885367142103,0.11558763382930302,631,0.1365447593936705,0.23877933970855456,631
middle,CAFNet-D + ATC+target kNN k=5 beta=0.5,0.0978882048664811,0.12170286250019038,631,0.08269895069910353,0.14918753435979248,631,0.06719492868462758,0.10992896152035131,631,0.12044935414662684,0.2224508457930121,631
