drug_idx,model,n_pairs,matched_AUROC,matched_AUPR,pos_minus_ctrl_score,pos_gt_ctrl_rate
600,CAFNet-D,90,0.5870370370370371,0.6406946907321276,0.37476781902627815,0.6333333333333333
600,CAFNet,90,0.5246913580246914,0.584096857194429,0.123878366417355,0.5777777777777777
600,A3Net,90,0.5660493827160494,0.5943240326729399,0.40029539267222086,0.5444444444444444
600,CAFNet-D w/o association residual,90,0.5364197530864198,0.6062880701781184,0.21063627360595596,0.5888888888888889
600,CAFNet-D w/o bias/popularity prior,90,0.5432098765432098,0.5947319190889289,0.12971290147138964,0.5888888888888889
600,Global popularity,90,0.5450617283950616,0.6236103151968032,0.05838683127572017,0.4888888888888889
600,HSTrans100,90,0.6234567901234568,0.628759404698813,0.4236784766945574,0.6333333333333333
601,CAFNet-D,25,0.488,0.5411605937921727,-0.19391198098659512,0.48
601,CAFNet,25,0.4720000000000001,0.5284762230250952,-0.3363918985426426,0.4
601,A3Net,25,0.488,0.5423708658491267,-0.12113943904638294,0.48
601,CAFNet-D w/o association residual,25,0.464,0.5304294739077348,-0.15400183677673343,0.44
601,CAFNet-D w/o bias/popularity prior,25,0.528,0.5713024897807506,0.1626733623445035,0.52
601,Global popularity,25,0.5,0.5446428571428572,-0.041303703703703704,0.48
601,HSTrans100,25,0.5760000000000001,0.5534324810640601,0.16834031403064728,0.6
602,CAFNet-D,395,0.6461464508892805,0.7017952133193404,0.641348514305074,0.6987341772151898
602,CAFNet,395,0.6007370613683705,0.6408421843738067,0.4005924094138266,0.6531645569620254
602,A3Net,395,0.7167441115205897,0.7431114362019154,0.8911764713499365,0.7949367088607595
602,CAFNet-D w/o association residual,395,0.658195801954815,0.7083136790608481,0.5123881462690291,0.7063291139240506
602,CAFNet-D w/o bias/popularity prior,395,0.6899855792340972,0.7060321570157344,0.838333506410635,0.769620253164557
602,Global popularity,395,0.5788976125620894,0.6624249605853587,0.07263009845288326,0.5772151898734177
602,HSTrans100,395,0.5876301874699568,0.6034434251960445,0.4048828276840946,0.6531645569620254
603,CAFNet-D,350,0.5942857142857143,0.6401527534733586,0.4981239876204303,0.6514285714285715
603,CAFNet,350,0.6356734693877552,0.6521896495476518,0.6101969515079898,0.6942857142857143
603,A3Net,350,0.6062857142857143,0.6585742157769614,0.5485287745829139,0.68
603,CAFNet-D w/o association residual,350,0.562938775510204,0.6321562132821557,0.35179739698767665,0.6
603,CAFNet-D w/o bias/popularity prior,350,0.553795918367347,0.6038838475568665,0.12794136106967927,0.5942857142857143
603,Global popularity,350,0.5403061224489796,0.6214474181452476,0.05845925925925925,0.5371428571428571
603,HSTrans100,350,0.5366530612244897,0.5580705773207304,0.23215229957231454,0.5571428571428572
604,CAFNet-D,190,0.6778393351800553,0.7660596061081049,0.48913368259213474,0.7105263157894737
604,CAFNet,190,0.7538781163434902,0.7866082149879989,0.9651587800760019,0.8157894736842105
604,A3Net,190,0.7006925207756232,0.6999949973160272,0.633610624074936,0.7368421052631579
604,CAFNet-D w/o association residual,190,0.6817174515235456,0.7458703466583514,0.7878076334630972,0.7263157894736842
604,CAFNet-D w/o bias/popularity prior,190,0.6869806094182825,0.7610678298426335,0.521152604018387,0.7736842105263158
604,Global popularity,190,0.6497229916897507,0.7278107401407464,0.11902534113060428,0.7578947368421053
604,HSTrans100,190,0.6444598337950138,0.7058066272635986,0.7447211869845265,0.631578947368421
605,CAFNet-D,255,0.6096116878123798,0.6970640601924256,0.3732192985823049,0.6392156862745098
605,CAFNet,255,0.572318339100346,0.5826323016908845,0.2793247396162912,0.5568627450980392
605,A3Net,255,0.6632064590542099,0.7102128309228803,0.5792959236339027,0.7176470588235294
605,CAFNet-D w/o association residual,255,0.6860438292964245,0.7465712098711179,0.9045247048650886,0.7529411764705882
605,CAFNet-D w/o bias/popularity prior,255,0.6109188773548635,0.7184103805744566,0.22681325241631153,0.6588235294117647
605,Global popularity,255,0.6167243367935407,0.6980365984588054,0.09899782135076253,0.7137254901960784
605,HSTrans100,255,0.5445597846981931,0.6355023434385991,0.29843658378311233,0.5882352941176471
606,CAFNet-D,60,0.7819444444444446,0.8041415205331953,1.1562362452348074,0.8666666666666667
606,CAFNet,60,0.7013888888888888,0.653788464951297,0.8192037686705589,0.7166666666666667
606,A3Net,60,0.7916666666666666,0.7812153067061844,0.9688218618432681,0.8333333333333334
606,CAFNet-D w/o association residual,60,0.7583333333333334,0.7726290068226556,1.1201350609461467,0.8166666666666667
606,CAFNet-D w/o bias/popularity prior,60,0.7944444444444444,0.8194212030103982,1.4743233546614647,0.8666666666666667
606,Global popularity,60,0.7395833333333335,0.7973509492107166,0.1871358024691358,0.8166666666666667
606,HSTrans100,60,0.7791666666666667,0.811511573855821,1.3282702556500832,0.8166666666666667
607,CAFNet-D,45,0.6395061728395062,0.7194461938549448,0.6820530687769254,0.7111111111111111
607,CAFNet,45,0.7530864197530864,0.7453034556615119,0.9788683864805433,0.7777777777777778
607,A3Net,45,0.6395061728395062,0.6994923179253452,0.6563189271423552,0.6666666666666666
607,CAFNet-D w/o association residual,45,0.6296296296296297,0.6968610798717545,1.0864558434320821,0.7111111111111111
607,CAFNet-D w/o bias/popularity prior,45,0.6444444444444444,0.714808190319377,0.6745770275592804,0.7555555555555555
607,Global popularity,45,0.571604938271605,0.6777052716985976,0.10781893004115227,0.6
607,HSTrans100,45,0.5111111111111111,0.5219206080538126,0.1925820137063662,0.5333333333333333
608,CAFNet-D,110,0.6648760330578513,0.759940012930363,0.7633277900516987,0.7818181818181819
608,CAFNet,110,0.7896694214876032,0.7824395215267542,1.1425272283567625,0.8727272727272727
608,A3Net,110,0.734090909090909,0.7338669459863222,0.4925278184088794,0.8
608,CAFNet-D w/o association residual,110,0.7214876033057851,0.7858286692454222,0.8332936119626869,0.8090909090909091
608,CAFNet-D w/o bias/popularity prior,110,0.7768595041322314,0.8013935502054257,1.3215687467970632,0.8818181818181818
608,Global popularity,110,0.6766528925619835,0.7704929166520567,0.15999999999999998,0.8
608,HSTrans100,110,0.6206611570247934,0.7081516881939554,0.6046423508362336,0.7090909090909091
609,CAFNet-D,575,0.5541776937618148,0.5559705317220203,0.1944840198236963,0.6104347826086957
609,CAFNet,575,0.5027901701323252,0.5219758542870233,0.02356624927209768,0.5095652173913043
609,A3Net,575,0.525179584120983,0.5162495633671693,0.083325866383055,0.5373913043478261
609,CAFNet-D w/o association residual,575,0.5814291115311909,0.5720350343540683,0.37535424959076485,0.6469565217391304
609,CAFNet-D w/o bias/popularity prior,575,0.5600907372400756,0.536129247034921,0.2943547879872115,0.5878260869565217
