drug_idx,fold,group,model,AP,nDCG@10,P@15,R@15
349,3,frequent,CAFNet-D,0.5353260367671965,0.7315449642824575,0.6,0.5625
349,3,frequent,CAFNet,0.2886094732387662,0.12987501165334078,0.4,0.375
349,3,frequent,A3Net,0.2968884196581755,0.15139734109601005,0.4,0.375
349,3,frequent,CAFNet-D w/o association residual,0.42256850082111685,0.5501126236272345,0.5333333333333333,0.5
349,3,frequent,CAFNet-D w/o bias/popularity prior,0.464229922023346,0.5399873388995391,0.5333333333333333,0.5
349,3,frequent,Global popularity,0.4971486354674175,0.6975961695061493,0.6,0.5625
349,3,frequent,HSTrans100,0.25623329451505567,0.24309789328476908,0.3333333333333333,0.3125
350,8,rare,CAFNet-D,0.2263617003707064,0.0,0.0,0.0
350,8,rare,CAFNet,0.19061353802336256,0.3308744461818275,0.3333333333333333,0.22727272727272727
350,8,rare,A3Net,0.06887351517695575,0.0,0.13333333333333333,0.09090909090909091
350,8,rare,CAFNet-D w/o association residual,0.044472357612494476,0.0,0.0,0.0
350,8,rare,CAFNet-D w/o bias/popularity prior,0.13087287956596338,0.0,0.13333333333333333,0.09090909090909091
350,8,rare,Global popularity,0.051219543277396154,0.2200917662980802,0.06666666666666667,0.045454545454545456
350,8,rare,HSTrans100,0.0873223862166068,0.09478836436955079,0.13333333333333333,0.09090909090909091
350,8,mid,CAFNet-D,0.2710809255985318,0.23758350840568815,0.26666666666666666,0.17391304347826086
350,8,mid,CAFNet,0.1753036067586894,0.2122263659729146,0.26666666666666666,0.17391304347826086
350,8,mid,A3Net,0.11967341739288373,0.0,0.13333333333333333,0.08695652173913043
350,8,mid,CAFNet-D w/o association residual,0.13562398119905936,0.18844415212771543,0.13333333333333333,0.08695652173913043
350,8,mid,CAFNet-D w/o bias/popularity prior,0.12553261521016684,0.06625422345438904,0.13333333333333333,0.08695652173913043
350,8,mid,Global popularity,0.0921102891966139,0.13886244387355456,0.06666666666666667,0.043478260869565216
350,8,mid,HSTrans100,0.14985866481206067,0.1100458831490401,0.13333333333333333,0.08695652173913043
350,8,frequent,CAFNet-D,0.4106643371484321,0.6177639991612476,0.4666666666666667,0.19444444444444445
350,8,frequent,CAFNet,0.31911437716938074,0.3535981533591636,0.3333333333333333,0.1388888888888889
350,8,frequent,A3Net,0.3803423038774426,0.5769706247040592,0.4666666666666667,0.19444444444444445
350,8,frequent,CAFNet-D w/o association residual,0.36329155905975563,0.4615890699208637,0.5333333333333333,0.2222222222222222
350,8,frequent,CAFNet-D w/o bias/popularity prior,0.3342824983581432,0.435109895593042,0.4666666666666667,0.19444444444444445
350,8,frequent,Global popularity,0.3702992210485644,0.4701017400374073,0.4666666666666667,0.19444444444444445
350,8,frequent,HSTrans100,0.3355316534815721,0.48153499054313037,0.4,0.16666666666666666
351,0,rare,CAFNet-D,0.01818181818181818,0.0,0.0,0.0
351,0,rare,CAFNet,0.09090909090909091,0.0,0.06666666666666667,1.0
351,0,rare,A3Net,0.041666666666666664,0.0,0.0,0.0
351,0,rare,CAFNet-D w/o association residual,0.03333333333333333,0.0,0.0,0.0
351,0,rare,CAFNet-D w/o bias/popularity prior,0.019230769230769232,0.0,0.0,0.0
351,0,rare,Global popularity,0.034482758620689655,1.0,0.06666666666666667,1.0
351,0,rare,HSTrans100,0.045454545454545456,0.0,0.0,0.0
351,0,mid,CAFNet-D,0.015126692878986457,0.0,0.0,0.0
351,0,mid,CAFNet,0.04365079365079365,0.0,0.0,0.0
351,0,mid,A3Net,0.010869565217391304,0.0,0.0,0.0
351,0,mid,CAFNet-D w/o association residual,0.011493506493506493,0.0,0.0,0.0
351,0,mid,CAFNet-D w/o bias/popularity prior,0.009432746024924797,0.0,0.0,0.0
351,0,mid,Global popularity,0.03742283950617284,0.0,0.06666666666666667,0.5
351,0,mid,HSTrans100,0.006462101198943304,0.0,0.0,0.0
351,0,frequent,CAFNet-D,0.4637254619029498,0.7663491917568949,0.6666666666666666,0.45454545454545453
351,0,frequent,CAFNet,0.27920709398523735,0.24936270394794907,0.26666666666666666,0.18181818181818182
351,0,frequent,A3Net,0.20083497466000744,0.06625422345438904,0.13333333333333333,0.09090909090909091
351,0,frequent,CAFNet-D w/o association residual,0.5300362415661608,0.8200685179888284,0.7333333333333333,0.5
351,0,frequent,CAFNet-D w/o bias/popularity prior,0.4682145021781751,0.7257345305446319,0.6666666666666666,0.45454545454545453
351,0,frequent,Global popularity,0.532140980741285,0.8200685179888284,0.7333333333333333,0.5
351,0,frequent,HSTrans100,0.2732830546867282,0.37183505243062814,0.4,0.2727272727272727
352,4,rare,CAFNet-D,,,,
352,4,rare,CAFNet,,,,
352,4,rare,A3Net,,,,
352,4,rare,CAFNet-D w/o association residual,,,,
352,4,rare,CAFNet-D w/o bias/popularity prior,,,,
352,4,rare,Global popularity,,,,
352,4,rare,HSTrans100,,,,
352,4,mid,CAFNet-D,0.030303030303030304,0.0,0.0,0.0
352,4,mid,CAFNet,0.007670504353924376,0.0,0.0,0.0
352,4,mid,A3Net,0.014331501831501833,0.0,0.0,0.0
352,4,mid,CAFNet-D w/o association residual,0.05485498108448929,0.0,0.06666666666666667,0.5
352,4,mid,CAFNet-D w/o bias/popularity prior,0.26785714285714285,0.46845052016107697,0.13333333333333333,1.0
352,4,mid,Global popularity,0.03984651711924439,0.0,0.06666666666666667,0.5
352,4,mid,HSTrans100,0.011754553029401262,0.0,0.0,0.0
352,4,frequent,CAFNet-D,0.059893979316593585,0.0,0.0,0.0
352,4,frequent,CAFNet,0.6394409937888199,0.7227265726449519,0.2,0.6
352,4,frequent,A3Net,0.04222853047586312,0.0,0.0,0.0
352,4,frequent,CAFNet-D w/o association residual,0.06098938578124517,0.0,0.0,0.0
352,4,frequent,CAFNet-D w/o bias/popularity prior,0.06538918252738038,0.0,0.0,0.0
352,4,frequent,Global popularity,0.03819765600253405,0.0,0.0,0.0
352,4,frequent,HSTrans100,0.03801694390899788,0.0,0.0,0.0
353,6,rare,CAFNet-D,0.03496732026143791,0.0,0.0,0.0
353,6,rare,CAFNet,0.5044052863436124,0.6131471927654584,0.06666666666666667,0.5
353,6,rare,A3Net,0.08962264150943396,0.21840743681816419,0.06666666666666667,0.5
353,6,rare,CAFNet-D w/o association residual,0.13141025641025642,0.2640681225725909,0.06666666666666667,0.5
353,6,rare,CAFNet-D w/o bias/popularity prior,0.026893939393939394,0.0,0.0,0.0
353,6,rare,Global popularity,0.014651162790697675,0.0,0.0,0.0
353,6,rare,HSTrans100,0.004464609142939941,0.0,0.0,0.0
353,6,mid,CAFNet-D,0.022073111436991602,0.0,0.0,0.0
353,6,mid,CAFNet,0.04984081893013331,0.13012668333070054,0.06666666666666667,0.25
353,6,mid,A3Net,0.01342402106266638,0.0,0.0,0.0
353,6,mid,CAFNet-D w/o association residual,0.014921108279158199,0.0,0.0,0.0
353,6,mid,CAFNet-D w/o bias/popularity prior,0.024208528366794498,0.0,0.0,0.0
353,6,mid,Global popularity,0.014024898133765562,0.0,0.0,0.0
353,6,mid,HSTrans100,0.015708212578046152,0.0,0.0,0.0
353,6,frequent,CAFNet-D,0.6095851630824964,0.9363792118010483,0.6666666666666666,0.45454545454545453
353,6,frequent,CAFNet,0.3333213782521376,0.26845503571754264,0.4666666666666667,0.3181818181818182
353,6,frequent,A3Net,0.39117791857784046,0.4673791184803735,0.5333333333333333,0.36363636363636365
353,6,frequent,CAFNet-D w/o association residual,0.5672578240670806,0.8482378089219648,0.6666666666666666,0.45454545454545453
353,6,frequent,CAFNet-D w/o bias/popularity prior,0.5895963464505248,0.8553475075669357,0.7333333333333333,0.5
353,6,frequent,Global popularity,0.6147722298146879,0.8701249883466594,0.6666666666666666,0.45454545454545453
353,6,frequent,HSTrans100,0.5320746047710895,0.7222954974312067,0.6,0.4090909090909091
354,5,rare,CAFNet-D,0.010072548257546315,0.0,0.0,0.0
354,5,rare,CAFNet,0.0522883295194508,0.17723928678404774,0.06666666666666667,0.5
354,5,rare,A3Net,0.029034690799396683,0.0,0.0,0.0
354,5,rare,CAFNet-D w/o association residual,0.025044722719141325,0.0,0.0,0.0
354,5,rare,CAFNet-D w/o bias/popularity prior,0.039596273291925464,0.0,0.0,0.0
354,5,rare,Global popularity,0.007075873827791986,0.0,0.0,0.0
354,5,rare,HSTrans100,0.017877906976744184,0.0,0.0,0.0
354,5,mid,CAFNet-D,0.02,0.0,0.0,0.0
354,5,mid,CAFNet,1.0,1.0,0.06666666666666667,1.0
354,5,mid,A3Net,0.013513513513513514,0.0,0.0,0.0
354,5,mid,CAFNet-D w/o association residual,0.007518796992481203,0.0,0.0,0.0
354,5,mid,CAFNet-D w/o bias/popularity prior,0.25,0.43067655807339306,0.06666666666666667,1.0
354,5,mid,Global popularity,0.008,0.0,0.0,0.0
354,5,mid,HSTrans100,0.006666666666666667,0.0,0.0,0.0
354,5,frequent,CAFNet-D,0.29036498993675786,0.34077566718489305,0.26666666666666666,0.4444444444444444
354,5,frequent,CAFNet,0.3772005519710739,0.46506238080346474,0.4,0.6666666666666666
354,5,frequent,A3Net,0.2872061868225551,0.33627415762678564,0.13333333333333333,0.2222222222222222
354,5,frequent,CAFNet-D w/o association residual,0.21252461757448476,0.1849535222114937,0.26666666666666666,0.4444444444444444
354,5,frequent,CAFNet-D w/o bias/popularity prior,0.4716630591630592,0.5321454488055234,0.4,0.6666666666666666
354,5,frequent,Global popularity,0.1797806002106162,0.20124768870643617,0.2,0.3333333333333333
354,5,frequent,HSTrans100,0.093618241672377,0.08372491399919348,0.06666666666666667,0.1111111111111111
355,5,rare,CAFNet-D,0.004761904761904762,0.0,0.0,0.0
355,5,rare,CAFNet,0.5,0.6309297535714575,0.06666666666666667,1.0
355,5,rare,A3Net,0.047619047619047616,0.0,0.0,0.0
355,5,rare,CAFNet-D w/o association residual,0.047619047619047616,0.0,0.0,0.0
355,5,rare,CAFNet-D w/o bias/popularity prior,0.045454545454545456,0.0,0.0,0.0
355,5,rare,Global popularity,0.015873015873015872,0.0,0.0,0.0
355,5,rare,HSTrans100,0.0025974025974025974,0.0,0.0,0.0
355,5,mid,CAFNet-D,0.022727272727272728,0.0,0.0,0.0
355,5,mid,CAFNet,0.0625,0.0,0.0,0.0
355,5,mid,A3Net,0.005714285714285714,0.0,0.0,0.0
355,5,mid,CAFNet-D w/o association residual,0.014705882352941176,0.0,0.0,0.0
355,5,mid,CAFNet-D w/o bias/popularity prior,0.043478260869565216,0.0,0.0,0.0
355,5,mid,Global popularity,0.005319148936170213,0.0,0.0,0.0
355,5,mid,HSTrans100,0.0035971223021582736,0.0,0.0,0.0
355,5,frequent,CAFNet-D,0.6378571428571429,0.7227265726449519,0.2,0.6
355,5,frequent,CAFNet,0.6015384615384616,0.6843515475204855,0.26666666666666666,0.8
355,5,frequent,A3Net,0.41696428571428573,0.49661976912920763,0.26666666666666666,0.8
355,5,frequent,CAFNet-D w/o association residual,0.6547058823529411,0.7227265726449519,0.2,0.6
355,5,frequent,CAFNet-D w/o bias/popularity prior,0.6821428571428572,0.7227265726449519,0.26666666666666666,0.8
355,5,frequent,Global popularity,0.5994117647058823,0.6843515475204855,0.2,0.6
355,5,frequent,HSTrans100,0.48388977212506623,0.6295516106099184,0.2,0.6
356,5,rare,CAFNet-D,0.00496611900120672,0.0,0.0,0.0
356,5,rare,CAFNet,0.049107142857142856,0.0,0.0,0.0
356,5,rare,A3Net,0.010896011848090553,0.0,0.0,0.0
356,5,rare,CAFNet-D w/o association residual,0.00856760374832664,0.0,0.0,0.0
356,5,rare,CAFNet-D w/o bias/popularity prior,0.0045678712911310536,0.0,0.0,0.0
356,5,rare,Global popularity,0.004715756684260622,0.0,0.0,0.0
356,5,rare,HSTrans100,0.18055555555555555,0.3065735963827292,0.06666666666666667,0.5
356,5,mid,CAFNet-D,0.020075024893010114,0.0,0.0,0.0
356,5,mid,CAFNet,0.04562619094552861,0.0,0.0,0.0
356,5,mid,A3Net,0.016439750260781434,0.0,0.0,0.0
356,5,mid,CAFNet-D w/o association residual,0.0321417370047507,0.0,0.0,0.0
356,5,mid,CAFNet-D w/o bias/popularity prior,0.019197553631608584,0.0,0.0,0.0
356,5,mid,Global popularity,0.043973341473341476,0.0,0.0,0.0
356,5,mid,HSTrans100,0.02770013268465281,0.0,0.0,0.0
356,5,frequent,CAFNet-D,0.577975625651801,0.7909506325094736,0.7333333333333333,0.4583333333333333
356,5,frequent,CAFNet,0.4525233151772646,0.5797827732044221,0.4666666666666667,0.2916666666666667
356,5,frequent,A3Net,0.3867376658697883,0.4373524791503101,0.5333333333333333,0.3333333333333333
356,5,frequent,CAFNet-D w/o association residual,0.5500785288984293,0.791726719367984,0.5333333333333333,0.3333333333333333
356,5,frequent,CAFNet-D w/o bias/popularity prior,0.5249262338832817,0.7909506325094736,0.6666666666666666,0.4166666666666667
356,5,frequent,Global popularity,0.5985085615135635,0.8701249883466594,0.7333333333333333,0.4583333333333333
356,5,frequent,HSTrans100,0.33356509430317616,0.4544793712758927,0.4666666666666667,0.2916666666666667
357,6,rare,CAFNet-D,,,,
357,6,rare,CAFNet,,,,
357,6,rare,A3Net,,,,
357,6,rare,CAFNet-D w/o association residual,,,,
357,6,rare,CAFNet-D w/o bias/popularity prior,,,,
357,6,rare,Global popularity,,,,
357,6,rare,HSTrans100,,,,
357,6,mid,CAFNet-D,,,,
357,6,mid,CAFNet,,,,
357,6,mid,A3Net,,,,
357,6,mid,CAFNet-D w/o association residual,,,,
357,6,mid,CAFNet-D w/o bias/popularity prior,,,,
357,6,mid,Global popularity,,,,
357,6,mid,HSTrans100,,,,
357,6,frequent,CAFNet-D,0.5712671845597743,0.6274092458891773,0.4,0.5454545454545454
357,6,frequent,CAFNet,0.44036285855705093,0.47842151728792737,0.3333333333333333,0.45454545454545453
357,6,frequent,A3Net,0.3351186093673306,0.3312392961638528,0.26666666666666666,0.36363636363636365
357,6,frequent,CAFNet-D w/o association residual,0.46681293119183087,0.6366587127404282,0.4,0.5454545454545454
357,6,frequent,CAFNet-D w/o bias/popularity prior,0.4385259286561584,0.5606114592078374,0.4,0.5454545454545454
357,6,frequent,Global popularity,0.6000378768885158,0.6936634693435664,0.4,0.5454545454545454
357,6,frequent,HSTrans100,0.38106752385592346,0.45953262310069537,0.3333333333333333,0.45454545454545453
358,9,rare,CAFNet-D,0.048696946095883355,0.09546043308946735,0.06666666666666667,0.16666666666666666
358,9,rare,CAFNet,0.02370835654950875,0.0,0.0,0.0
358,9,rare,A3Net,0.010837332540859019,0.0,0.0,0.0
358,9,rare,CAFNet-D w/o association residual,0.049605137600671784,0.0,0.0,0.0
358,9,rare,CAFNet-D w/o bias/popularity prior,0.016695280793402364,0.0,0.0,0.0
358,9,rare,Global popularity,0.03232285252904926,0.2381129204348816,0.13333333333333333,0.3333333333333333
358,9,rare,HSTrans100,0.04646693792878678,0.0,0.06666666666666667,0.16666666666666666
358,9,mid,CAFNet-D,0.0205541010355857,0.0,0.0,0.0
358,9,mid,CAFNet,0.020693453712677973,0.0,0.0,0.0
358,9,mid,A3Net,0.037048717150707566,0.0,0.0,0.0
358,9,mid,CAFNet-D w/o association residual,0.05270656172738511,0.0,0.0,0.0
358,9,mid,CAFNet-D w/o bias/popularity prior,0.019483865216151808,0.0,0.0,0.0
358,9,mid,Global popularity,0.038382016586366086,0.0,0.0,0.0
358,9,mid,HSTrans100,0.10050264563400292,0.1990365012701236,0.13333333333333333,0.25
358,9,frequent,CAFNet-D,0.43579559715328486,0.7065443116025598,0.6666666666666666,0.4
358,9,frequent,CAFNet,0.2057449785252992,0.14465249243306438,0.2,0.12
358,9,frequent,A3Net,0.2296309529916751,0.08514311764162101,0.06666666666666667,0.04
358,9,frequent,CAFNet-D w/o association residual,0.5605675062896889,0.8611375561264456,0.6666666666666666,0.4
358,9,frequent,CAFNet-D w/o bias/popularity prior,0.26641138604858655,0.3418189578169027,0.3333333333333333,0.2
358,9,frequent,Global popularity,0.5408061440206742,0.8611375561264456,0.6666666666666666,0.4
358,9,frequent,HSTrans100,0.2848924667368452,0.314880130667631,0.26666666666666666,0.16
359,0,rare,CAFNet-D,0.0030864197530864196,0.0,0.0,0.0
359,0,rare,CAFNet,0.007518796992481203,0.0,0.0,0.0
359,0,rare,A3Net,0.011363636363636364,0.0,0.0,0.0
359,0,rare,CAFNet-D w/o association residual,0.002325581395348837,0.0,0.0,0.0
359,0,rare,CAFNet-D w/o bias/popularity prior,0.002976190476190476,0.0,0.0,0.0
359,0,rare,Global popularity,0.010752688172043012,0.0,0.0,0.0
359,0,rare,HSTrans100,0.007633587786259542,0.0,0.0,0.0
359,0,mid,CAFNet-D,0.06269881536243789,0.15642624200758548,0.06666666666666667,0.3333333333333333
359,0,mid,CAFNet,0.0245202878714292,0.0,0.0,0.0
359,0,mid,A3Net,0.009969991749044834,0.0,0.0,0.0
359,0,mid,CAFNet-D w/o association residual,0.07896825396825397,0.16716045496620227,0.06666666666666667,0.3333333333333333
359,0,mid,CAFNet-D w/o bias/popularity prior,0.3641259805643367,0.46927872602275644,0.06666666666666667,0.3333333333333333
359,0,mid,Global popularity,0.0956043956043956,0.23463936301137822,0.06666666666666667,0.3333333333333333
359,0,mid,HSTrans100,0.009666230677880026,0.0,0.0,0.0
359,0,frequent,CAFNet-D,0.3142656568710688,0.5926825204089029,0.4,0.2727272727272727
359,0,frequent,CAFNet,0.2781085560584027,0.24890832702259466,0.3333333333333333,0.22727272727272727
359,0,frequent,A3Net,0.2647965611391155,0.24355227021012354,0.26666666666666666,0.18181818181818182
359,0,frequent,CAFNet-D w/o association residual,0.39983434409570917,0.5763233549126812,0.4,0.2727272727272727
359,0,frequent,CAFNet-D w/o bias/popularity prior,0.3830194520133831,0.6235744328990732,0.4,0.2727272727272727
359,0,frequent,Global popularity,0.4222813028537171,0.5541432109622959,0.4,0.2727272727272727
359,0,frequent,HSTrans100,0.3671314685038492,0.5637884576902257,0.26666666666666666,0.18181818181818182
360,5,rare,CAFNet-D,,,,
360,5,rare,CAFNet,,,,
360,5,rare,A3Net,,,,
360,5,rare,CAFNet-D w/o association residual,,,,
360,5,rare,CAFNet-D w/o bias/popularity prior,,,,
360,5,rare,Global popularity,,,,
360,5,rare,HSTrans100,,,,
360,5,mid,CAFNet-D,0.014971644312473036,0.0,0.0,0.0
360,5,mid,CAFNet,0.012561695303411807,0.0,0.0,0.0
360,5,mid,A3Net,0.021442540884263898,0.0,0.0,0.0
360,5,mid,CAFNet-D w/o association residual,0.011295922796088743,0.0,0.0,0.0
360,5,mid,CAFNet-D w/o bias/popularity prior,0.011028489571259592,0.0,0.0,0.0
360,5,mid,Global popularity,0.02644366349950106,0.0,0.0,0.0
360,5,mid,HSTrans100,0.01128843844475284,0.0,0.0,0.0
360,5,frequent,CAFNet-D,0.7413727264951073,0.92663607790064,0.8,0.6666666666666666
360,5,frequent,CAFNet,0.8606297506008124,0.9148568823583791,0.8666666666666667,0.7222222222222222
360,5,frequent,A3Net,0.2784305784733363,0.0,0.2,0.16666666666666666
360,5,frequent,CAFNet-D w/o association residual,0.7455222298958825,0.92663607790064,0.8,0.6666666666666666
360,5,frequent,CAFNet-D w/o bias/popularity prior,0.7105699191188276,0.8701249883466594,0.8,0.6666666666666666
360,5,frequent,Global popularity,0.8061872741092343,1.0,0.8,0.6666666666666666
360,5,frequent,HSTrans100,0.6304252190195199,0.7241528458281337,0.7333333333333333,0.6111111111111112
361,3,rare,CAFNet-D,0.034482758620689655,0.0,0.0,0.0
361,3,rare,CAFNet,0.1,0.2890648263178879,0.06666666666666667,1.0
361,3,rare,A3Net,0.01282051282051282,0.0,0.0,0.0
361,3,rare,CAFNet-D w/o association residual,0.007407407407407408,0.0,0.0,0.0
361,3,rare,CAFNet-D w/o bias/popularity prior,0.037037037037037035,0.0,0.0,0.0
361,3,rare,Global popularity,0.0020325203252032522,0.0,0.0,0.0
361,3,rare,HSTrans100,0.005405405405405406,0.0,0.0,0.0
361,3,mid,CAFNet-D,0.038461538461538464,0.0,0.0,0.0
361,3,mid,CAFNet,0.1111111111111111,0.3010299956639812,0.06666666666666667,1.0
361,3,mid,A3Net,0.125,0.31546487678572877,0.06666666666666667,1.0
361,3,mid,CAFNet-D w/o association residual,0.02,0.0,0.0,0.0
361,3,mid,CAFNet-D w/o bias/popularity prior,0.038461538461538464,0.0,0.0,0.0
361,3,mid,Global popularity,0.019230769230769232,0.0,0.0,0.0
361,3,mid,HSTrans100,0.015873015873015872,0.0,0.0,0.0
361,3,frequent,CAFNet-D,0.23372322435008056,0.2529427027676571,0.06666666666666667,0.125
361,3,frequent,CAFNet,0.16311468810314803,0.15958907712489637,0.06666666666666667,0.125
361,3,frequent,A3Net,0.1887634732255475,0.20626588994627676,0.2,0.375
361,3,frequent,CAFNet-D w/o association residual,0.15160208205962183,0.15958907712489637,0.13333333333333333,0.25
361,3,frequent,CAFNet-D w/o bias/popularity prior,0.23102898115454257,0.2529427027676571,0.13333333333333333,0.25
361,3,frequent,Global popularity,0.12784013744212072,0.15958907712489637,0.06666666666666667,0.125
361,3,frequent,HSTrans100,0.20870741338069332,0.2529427027676571,0.13333333333333333,0.25
362,4,rare,CAFNet-D,0.0430183663249676,0.0,0.0,0.0
362,4,rare,CAFNet,0.04927369897127962,0.0,0.0,0.0
362,4,rare,A3Net,0.14195314489432137,0.13012668333070054,0.13333333333333333,0.5
362,4,rare,CAFNet-D w/o association residual,0.08124003189792663,0.11751610475642714,0.06666666666666667,0.25
362,4,rare,CAFNet-D w/o bias/popularity prior,0.027299915512964214,0.0,0.06666666666666667,0.25
