global_AUROC,global_AUPR,overall_AP,overall_AUROC,overall_nDCG@10,overall_P@15,overall_R@15,nonhot100_AP,nonhot100_AUROC,nonhot100_nDCG@10,nonhot100_P@15,nonhot100_R@15,rare_AP,rare_AUROC,rare_nDCG@10,rare_P@15,rare_R@15,middle_AP,middle_AUROC,middle_nDCG@10,middle_P@15,middle_R@15,top15_hot_fraction,rho,fold
0.8431647762725563,0.37851044309536824,0.44557797217590417,0.873762393456049,0.6845114214035679,0.6008888888888889,0.23504106503663286,0.13757097852403688,0.7619932037932765,0.19829824076177952,0.15135135135135133,0.11154899935432744,0.1101984561683881,0.6863012672720998,0.12431058035508873,0.058503401360544216,0.20239007857555277,0.12465943892209452,0.6489506043420528,0.16275384786953884,0.08620689655172416,0.14197301770541226,0.9875555555555555,0.5,2
0.8297515354924849,0.2666615959922274,0.3788319644576566,0.8749956337889139,0.5676597728205053,0.46399999999999997,0.2765815862454619,0.09969199665415804,0.7796428903276058,0.11817378098386487,0.0895238095238095,0.12153985947637842,0.0673797944434036,0.5975057321669415,0.07535885957815854,0.034722222222222224,0.13565716690716692,0.09176623229001356,0.7174145333013059,0.10193430040987544,0.06538461538461539,0.1816091900469153,0.975111111111111,0.5,3
0.8440746679887724,0.32016789882063834,0.42113455225008345,0.8842598887897926,0.6378689391479221,0.5244444444444445,0.29318547089356906,0.11054682787279697,0.7630616711715976,0.15212279138750065,0.10228310502283107,0.19059588278485004,0.10870092137439115,0.6327197870365279,0.12138756675424206,0.036231884057971016,0.19667443064182194,0.08308804394319495,0.6797454933077748,0.08853262040516724,0.041379310344827586,0.1596321992746942,0.9804444444444446,0.5,4
0.7794151363337617,0.2912388400461391,0.40745213988448126,0.8594355026316158,0.6315426596257528,0.5537777777777777,0.2525778342176503,0.14187920678429922,0.7590914193463465,0.18418512821644129,0.15185185185185185,0.11664061229721234,0.04552154042823052,0.5754995837007966,0.038408706861666,0.030864197530864196,0.09523951896447341,0.1493523855357586,0.6840169547996391,0.16720108344113369,0.07868852459016393,0.1909880300620606,0.9920000000000001,0.5,5
0.8246102544578555,0.3134571173180051,0.42192462530438857,0.8791771863922025,0.6504030410234434,0.5439999999999999,0.2722573873541661,0.12696035999873034,0.7829365172988763,0.1499478627401769,0.1419047619047619,0.1271568199535366,0.08779094244721537,0.6379365728313104,0.08665940849400239,0.04035087719298245,0.08439883130285607,0.1408952598039965,0.6520026375413259,0.15508473274855156,0.08214285714285714,0.20938920394683766,0.9920000000000001,0.5,6
0.8374159788272884,0.28887822873669894,0.3867311171208255,0.8799783197352705,0.5757757290642149,0.49066666666666664,0.2510812656357289,0.118455984441635,0.7793679716699787,0.15109104557641648,0.137037037037037,0.11946294587128015,0.05812409310498551,0.6239029754024326,0.05383277463584668,0.04,0.061454136598051066,0.11638349632789124,0.6934778667824874,0.12599970710903408,0.07683615819209039,0.18630374127117896,0.9937777777777778,0.5,7
0.8236116158259696,0.27673423166494066,0.3816589873358194,0.8737903257481637,0.5847511855925417,0.49155555555555547,0.27580641663663596,0.09974416701754525,0.7594155644696339,0.11740197713855907,0.09351851851851851,0.10065707078606528,0.04706530757153281,0.6117738164132508,0.051541738323755845,0.029268292682926834,0.1804878048780488,0.09678563796583227,0.649451066562192,0.11814814038684136,0.05390070921985815,0.14093388880622923,0.9786666666666668,0.5,8
0.816844390441667,0.31265271818336793,0.44287263928786247,0.892119560854536,0.6582927134365705,0.5386666666666667,0.3005290038722261,0.14867004638895634,0.7858831588365075,0.19258212310946496,0.14666666666666664,0.11541355942012851,0.09321983615233372,0.691374211384402,0.10842858493607119,0.05303030303030303,0.19547635756874887,0.11051830287289383,0.690972289430967,0.1368221197553734,0.08933333333333335,0.13902695517263627,0.9848888888888888,0.5,9
0.8171199114688628,0.26847273482581624,0.38798760760825696,0.8782602879159136,0.5670846011517168,0.4782222222222222,0.2846557299212299,0.11997109766815492,0.7686529147821487,0.1574353375137414,0.11714285714285713,0.131179805866428,0.10333327913560386,0.6758144182088257,0.12341289157110233,0.04878048780487805,0.1756850872704531,0.1069225009787746,0.6763031391545639,0.12871567615529167,0.06143790849673204,0.17309370403744267,0.9813333333333333,0.6,0
0.8483615095166325,0.32039000251854344,0.421927280596076,0.8838639952394706,0.6563849992224501,0.5431111111111111,0.2661649509090483,0.1187728815168688,0.7864894703253534,0.1515149876748559,0.1305164319248826,0.13345524799167668,0.08102639377094792,0.6313739478124192,0.089093797115235,0.03739837398373984,0.16783124164382188,0.10598084692822822,0.6865889591390343,0.11596572463896038,0.05660377358490566,0.17641354802605894,0.9937777777777778,0.6,1
