MAP,AUROC,AUPR,nDCG@10,P@15,R@15,rare_AP,middle_AP,frequent_AP,matched_AUPR,top100_removed_MAP,model,strength,fold,mean_gate,rare_gate,middle_gate,frequent_gate
0.42250433770347623,0.8250873868971437,0.3152979852758503,0.6527925657910166,0.5422222222222222,0.2714534826742925,0.08741520200938936,0.14275850390644537,0.47134817047859023,0.6725939193271815,0.12739105554235622,learned_gate_shrink_0.4,0.4,6,0.6005889177322388,0.5895153284072876,0.6007549166679382,0.6122802495956421
0.42033966358449193,0.8244084744162681,0.3122667002143873,0.6478596933964073,0.5404444444444444,0.2705581083083298,0.08310364549764064,0.14321108272445,0.4688833584273526,0.6760690346085576,0.12637924262780129,learned_gate_shrink_0.6,0.6,6,0.6008832454681396,0.5842730402946472,0.601132333278656,0.6184203028678894
0.42580022999632977,0.8259435500874418,0.31999625317346914,0.6562655997270409,0.5457777777777777,0.27218700738908497,0.08793435812182178,0.1427358559890392,0.47522247714906485,0.677454357038171,0.1304778743549241,CAFNet-DG-fixed,,6,0.6,0.6,0.6,0.6
0.41931863490370563,0.824186372305227,0.3243744464728987,0.6523396251326616,0.5537777777777777,0.2725934370226646,0.06305091008052359,0.12758213783758715,0.4699733594076301,0.6748327902984979,0.1211623974731666,CAFNet-D,,6,1.0,1.0,1.0,1.0
0.39123541868343115,0.8382017748478668,0.29350855117723557,0.5756805194509679,0.496888888888889,0.25772678909193547,0.05930115034628548,0.12253218779253605,0.4389973373412182,0.6825056525171772,0.12074926761102839,learned_gate_shrink_0,0.0,7,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.39108838729517115,0.8382162445840566,0.2933564135219957,0.5748381581501772,0.49600000000000005,0.257250598615745,0.05921435904957913,0.1223055085867669,0.43877536768600955,0.6774653630028665,0.12064964789953551,learned_gate_shrink_0.025,0.025,7,0.5999370813369751,0.5993365049362183,0.59989994764328,0.6006370186805725
0.39119844361952005,0.8382313786839714,0.29322389685547673,0.5768765733320443,0.4968888888888889,0.2575342865590074,0.05927420033922903,0.12232888440909753,0.43885739104262267,0.6842446149687921,0.12081633628982456,learned_gate_shrink_0.05,0.05,7,0.5998740792274475,0.5986729860305786,0.5997998714447021,0.6012740731239319
0.39118556456042314,0.8382457867418314,0.2930751555844552,0.5769013379773368,0.4968888888888889,0.2575342865590074,0.05933446875689086,0.12242445692104237,0.4388257492526521,0.6852867842381837,0.1205428469703168,learned_gate_shrink_0.075,0.075,7,0.5998110771179199,0.5980095267295837,0.5996997356414795,0.6019110083580017
0.3906009129428389,0.8382564130369506,0.2929226743021812,0.5764267743361207,0.4968888888888889,0.2575342865590074,0.059346611696019215,0.12244161119702954,0.4380908144683289,0.6761850842449474,0.12044530924110293,learned_gate_shrink_0.1,0.1,7,0.5997480750083923,0.5973460078239441,0.5995995998382568,0.6025480031967163
0.39021689085574174,0.838275291892608,0.29268928043517917,0.5771581777192623,0.4968888888888889,0.2575342865590074,0.05937002687480142,0.1223976120950888,0.43765171733123137,0.6778419618937443,0.12057737133960865,learned_gate_shrink_0.15,0.15,7,0.5996222496032715,0.5960189700126648,0.5993994474411011,0.6038219928741455
0.38938040413748803,0.8382906586079382,0.29234929728029224,0.5775701268746382,0.49333333333333335,0.2554323475158919,0.0601576039349853,0.12245843054090381,0.43669540389074274,0.6845038062639601,0.12068117627724585,learned_gate_shrink_0.2,0.2,7,0.5994962453842163,0.5946918725967407,0.5991992354393005,0.6050959825515747
0.3887336827521154,0.8383063319526798,0.29161909201741737,0.5766770861728531,0.4915555555555556,0.2547723502901163,0.06005236368712741,0.12242959968586838,0.43596066194255323,0.6807945706664689,0.12072133295549708,learned_gate_shrink_0.3,0.3,7,0.5992443561553955,0.5920377969741821,0.598798930644989,0.6076439619064331
0.38833837187910997,0.838304152064278,0.29091419695874887,0.577845234221395,0.4924444444444444,0.2542507758640626,0.06006818837837363,0.12306933132163012,0.43537978621884843,0.6784660851608846,0.12046090023861677,learned_gate_shrink_0.4,0.4,7,0.5989924669265747,0.5893837809562683,0.5983985662460327,0.6101919412612915
0.3862941132980868,0.8382231701793832,0.2892245551165947,0.5732143049094626,0.48800000000000004,0.2526529388146127,0.06049818100096693,0.12036487654035839,0.4330852642020496,0.6798674374478055,0.12007393169432554,learned_gate_shrink_0.6,0.6,7,0.5984886288642883,0.5840756893157959,0.5975977778434753,0.6152879595756531
0.3912354186834311,0.8382017730856288,0.29350858056417023,0.5756805194509679,0.496888888888889,0.25772678909193547,0.05930115034628548,0.12253218779253605,0.4389973373412182,0.6834533844203813,0.12074926761102839,CAFNet-DG-fixed,,7,0.6,0.6,0.6,0.6
0.38786730782068735,0.8359814166505077,0.29984149298172746,0.5771533618668133,0.496888888888889,0.2578197898439077,0.05551342230261408,0.11426691454362783,0.436641378043675,0.693486595049351,0.12422068058395633,CAFNet-D,,7,1.0,1.0,1.0,1.0
0.38489111296845174,0.8215436484015637,0.280502615978647,0.5882606950542502,0.4915555555555556,0.2765775196479154,0.04339835257092923,0.0961715104128469,0.4277694443662782,0.6862370441570018,0.09910530171829,learned_gate_shrink_0,0.0,8,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.3848033869250291,0.8217121566511018,0.2802869915125626,0.5881759750947199,0.4924444444444444,0.2767325584076053,0.04365614694599106,0.09658281338499349,0.42770521681295226,0.699179816468565,0.09796533947767079,learned_gate_shrink_0.025,0.025,8,0.5997127294540405,0.5990265607833862,0.5997199416160583,0.6004145741462708
0.3848928075918648,0.8218778757266988,0.2800943830103756,0.58817597509472,0.4924444444444444,0.2767325584076053,0.04374644940844561,0.09658076330231569,0.42777111355008174,0.6867196799382456,0.09940794748859651,learned_gate_shrink_0.05,0.05,8,0.5994254350662231,0.5980530381202698,0.5994399189949036,0.6008291244506836
0.3853689830372943,0.8220439867820617,0.2798914174411486,0.5887113032036703,0.4924444444444444,0.2767325584076053,0.04347617822699387,0.09626801061326712,0.4282474279330046,0.6806073730012662,0.09945247722582062,learned_gate_shrink_0.075,0.075,8,0.599138081073761,0.5970795750617981,0.599159836769104,0.6012436747550964
0.3851611237497201,0.8222119693708733,0.2797017322733185,0.5883991492773872,0.49155555555555547,0.276415098090145,0.04360742989837444,0.09607804042158996,0.4279962723465632,0.6862356015260155,0.09948131204009941,learned_gate_shrink_0.1,0.1,8,0.5988507270812988,0.5961061120033264,0.5988798141479492,0.6016582250595093
0.3843824218665156,0.8225418803870256,0.2793499886080389,0.5856329084600854,0.4924444444444444,0.2767754584505054,0.04401902124008123,0.09554612603544424,0.42721564152613517,0.6864465858957775,0.09942588224243433,learned_gate_shrink_0.15,0.15,8,0.5982759594917297,0.5941591858863831,0.5983197093009949,0.602487325668335
0.38263859012462037,0.8228664849487746,0.2788588005097911,0.5823109139092592,0.4924444444444445,0.27648974416479105,0.04427331217129528,0.09553368587829393,0.42575939355554676,0.680576227144655,0.09930787634091243,learned_gate_shrink_0.2,0.2,8,0.5977013111114502,0.5922122597694397,0.5977596044540405,0.6033164262771606
0.3832576915493577,0.8235193351791155,0.27783810877955345,0.582695857705124,0.4924444444444444,0.2763230774981244,0.0446893962230058,0.09376191353537285,0.42729772203840594,0.6793755678633191,0.09908868932578968,learned_gate_shrink_0.3,0.3,8,0.5965520143508911,0.588318407535553,0.5966393351554871,0.604974627494812
0.382220687845149,0.8241520970128985,0.2767893878275278,0.5834021020932083,0.49066666666666664,0.2756868536599301,0.04535023894220364,0.09341883598218408,0.42650888010335236,0.6775201434021185,0.09875938895727382,learned_gate_shrink_0.4,0.4,8,0.5954027771949768,0.5844244956970215,0.5955191254615784,0.6066328287124634
0.38080102908436125,0.825365201883446,0.2744170392155176,0.5817851713977461,0.4924444444444444,0.27550160748899233,0.04697886114701116,0.09270110932226322,0.4249736542919495,0.682906894823398,0.09775200599801386,learned_gate_shrink_0.6,0.6,8,0.5931040644645691,0.5766367316246033,0.5932786464691162,0.6099492311477661
0.38489111296845174,0.8215436551989006,0.2805026254846671,0.5882606950542502,0.4915555555555556,0.2765775196479154,0.04339835257092923,0.0961715104128469,0.4277694443662782,0.6860474833111389,0.09910530171829,CAFNet-DG-fixed,,8,0.6,0.6,0.6,0.6
0.3780579690100461,0.8104040343445693,0.2710436801130869,0.5936834555532928,0.4897777777777778,0.2727249312219662,0.036362398887988694,0.06201800754703495,0.421379728227233,0.6795456539563076,0.08108294466857188,CAFNet-D,,8,1.0,1.0,1.0,1.0
0.4485884708315913,0.8157384849517634,0.3141303842317983,0.6680202778859203,0.544888888888889,0.3051641730690689,0.09488601159304522,0.10551826477790038,0.5001914818543457,0.6897949985750212,0.14903677004129864,learned_gate_shrink_0,0.0,9,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.44786356894764046,0.8158140188974313,0.3140669354006417,0.6675249106936584,0.5440000000000002,0.3050600064024022,0.09383689342184888,0.10586570749303935,0.499227497493248,0.683252361630561,0.14900616502599576,learned_gate_shrink_0.025,0.025,9,0.5998700261116028,0.5990567207336426,0.5998891592025757,0.6007711291313171
0.44791557166404333,0.8158862678028891,0.31399313258728023,0.6669937297022749,0.5431111111111112,0.304901276243672,0.0938090230190613,0.10616892800462827,0.49934455323829735,0.6917211208452594,0.14909453395808928,learned_gate_shrink_0.05,0.05,9,0.5997400283813477,0.598113477230072,0.5997782349586487,0.6015422940254211
0.4480528173917834,0.8159582698653871,0.31391716753647336,0.6669790410793852,0.5431111111111112,0.304901276243672,0.09395315724348562,0.10614528213464008,0.4994621111634948,0.6903525085303135,0.1491654795033507,learned_gate_shrink_0.075,0.075,9,0.5996100306510925,0.5971701741218567,0.5996673107147217,0.6023133993148804
0.4477590218821747,0.8160291087227052,0.31383984853864677,0.6653312874685843,0.5422222222222223,0.30471646938289726,0.09410151995738304,0.10614809304789916,0.4990869790457299,0.6935488951806528,0.1490308065285628,learned_gate_shrink_0.1,0.1,9,0.5994800329208374,0.5962268710136414,0.5995563864707947,0.6030845046043396
0.446755907555765,0.8161653423665864,0.31373142560473033,0.6669430442691332,0.5413333333333334,0.30443278143963487,0.09426489096081693,0.10614781981244543,0.49785208306339673,0.6933868349242918,0.14863788761543759,learned_gate_shrink_0.15,0.15,9,0.5992201566696167,0.5943403244018555,0.5993345975875854,0.6046267747879028
0.44609611361258694,0.8162979037987657,0.31347126181518414,0.6649481125086726,0.5386666666666667,0.30270974461982386,0.09429616757180491,0.10611465979645511,0.4972800662412267,0.6953342984373057,0.14866243238305027,learned_gate_shrink_0.2,0.2,9,0.5989601016044617,0.5924537181854248,0.5991127490997314,0.6061690449714661
0.44563135362762607,0.8165364470866214,0.31301204859536746,0.6645966776787217,0.5351111111111112,0.29884850136819413,0.0937479859368862,0.10639143543544968,0.49661829862950696,0.695831971342713,0.1484557323975204,learned_gate_shrink_0.3,0.3,9,0.5984401106834412,0.5886805653572083,0.598669171333313,0.6092535257339478
0.4433187025509049,0.8167418271919121,0.3122789740964691,0.6606911284888792,0.5377777777777778,0.3009754854951783,0.09348593348445923,0.10632343350023636,0.49386618079273253,0.6875248162599193,0.14775921682649526,learned_gate_shrink_0.4,0.4,9,0.5979200601577759,0.5849074125289917,0.5982255339622498,0.6123380661010742
0.44106747901914456,0.8170496048578477,0.31053686447470624,0.655028575529032,0.5377777777777778,0.3001753236271523,0.09433834033786988,0.10886195283076727,0.4910390474226553,0.6957484614100058,0.14731672749380129,learned_gate_shrink_0.6,0.6,9,0.5968801975250244,0.5773611068725586,0.5973381996154785,0.6185069680213928
0.4485883380077778,0.8157384849517633,0.3141303830907892,0.6680202778859203,0.544888888888889,0.3051641730690689,0.09488601159304522,0.10550981079066522,0.5001914818543457,0.6913466140270106,0.1490363646092917,CAFNet-DG-fixed,,9,0.6,0.6,0.6,0.6
0.43759940339169723,0.8065435238375774,0.29744067729857104,0.6560641047333763,0.5519999999999999,0.3122551996500212,0.09437149253336809,0.08702408105181096,0.48986280381767994,0.6865111714293113,0.1196316473785314,CAFNet-D,,9,1.0,1.0,1.0,1.0
