fold,drug_index,model,macro_AP,nDCG@10,rare_AP,middle_AP,frequent_AP
8,568,Global gate,0.4311680569057239,0.8200685179888283,0.03853635446644651,0.033444887896355115,0.5697938508170306
8,568,Drug gate,0.4622947715184207,0.933745776545611,0.06336936095479295,0.02296783130487634,0.6099206747518704
8,568,Drug-stratum gate,0.4539213661515344,0.9363792118010483,0.03287722246479978,0.026166560292420586,0.6063597204017985
8,617,CAFNet,0.1241313161042279,0.2200917662980802,0.09098484848484849,0.266227726425768,0.11867785627435304
8,617,CAFNet-D,0.11094535866924207,0.20248323207250618,0.12172298644338117,0.05292596185410219,0.13368635247183328
8,617,CAFNet-DG,0.12934574420452083,0.2200917662980802,0.1284548269068393,0.27057316304005047,0.15288378667856073
8,617,Group-only,0.12033683020443074,0.2200917662980802,0.09332520685579196,0.03387944292549556,0.15366415897705316
8,617,Global gate,0.1065555910553052,0.20511666732794348,0.01574938081105064,0.26310297261468274,0.13367988302807007
8,617,Drug gate,0.12464811918088979,0.2934556883974403,0.17452700378396974,0.10646811185614143,0.14182480880207687
8,617,Drug-stratum gate,0.12686991253961707,0.31488013066763093,0.04613093954712397,0.1574134730865815,0.15722597700920807
8,625,CAFNet,0.38319303423941997,0.791726719367984,0.0625,0.040695710908476866,0.41270409438912475
8,625,CAFNet-D,0.34279983001844605,0.5795003533950693,0.034482758620689655,0.015385631036406933,0.3790532315696382
8,625,CAFNet-DG,0.39640849121962546,0.6578986223737447,0.043478260869565216,0.02254704078706461,0.43262031675476464
8,625,Group-only,0.4020873728078271,0.6719377023185354,0.1,0.027516362260331786,0.4426033488905229
8,625,Global gate,0.36003848910716635,0.5734923014668307,0.16666666666666666,0.023053164355172965,0.39523805113953847
8,625,Drug gate,0.3622105636946646,0.6399441431116327,0.03225806451612903,0.021314941452742892,0.3981148104953172
8,625,Drug-stratum gate,0.4396126575582094,0.7799082337019198,0.14285714285714285,0.02231889292846804,0.48651153011009945
8,628,CAFNet,0.4216929953499646,0.4982506457922279,,,0.4477066083938173
8,628,CAFNet-D,0.5850532208659065,0.8512360941594274,,,0.5874056504176934
8,628,CAFNet-DG,0.6286229904796641,0.8701249883466594,,,0.6317217239498968
8,628,Group-only,0.6973133934049306,0.933745776545611,,,0.6978504249451067
8,628,Global gate,0.5525163099274587,0.8482378089219645,,,0.5530581453235689
8,628,Drug gate,0.6093893347023747,0.7909506325094736,,,0.6099001903856441
8,628,Drug-stratum gate,0.5722530393606781,0.8643145546088338,,,0.5726229986651546
8,639,CAFNet,0.44160109591982927,0.6777277508780453,0.016666666666666666,,0.4620113018145449
8,639,CAFNet-D,0.49820318458346424,0.6578986223737447,0.0625,,0.5137634732177571
8,639,CAFNet-DG,0.5365836609172412,0.7948833326720566,0.06666666666666667,,0.550873063777753
8,639,Group-only,0.524115716110955,0.7542686714597936,0.009174311926605505,,0.549289041780138
8,639,Global gate,0.4187971512713557,0.7191184989488184,0.003968253968253968,,0.45321249705431627
8,639,Drug gate,0.5334777529903437,0.8115558478722845,0.00510204081632653,,0.5521411785955835
8,639,Drug-stratum gate,0.5571289760018147,0.8205228949141826,0.005555555555555556,,0.5781054243206993
8,641,CAFNet,0.6868997599039615,0.7041249493150387,,,0.6877681923833363
8,641,CAFNet-D,0.6615646258503401,0.7562251525126248,,,0.6618893011750153
8,641,CAFNet-DG,0.6711145996860282,0.7519130642865629,,,0.6711145996860282
8,641,Group-only,0.5588466893606758,0.6969904532005498,,,0.5588466893606758
8,641,Global gate,0.6196065838922983,0.7562251525126248,,,0.6211678004535147
8,641,Drug gate,0.5835718902945793,0.5857421563596759,,,0.5835718902945793
8,641,Drug-stratum gate,0.6810395953253094,0.7752805260144073,,,0.6820731870565757
8,657,CAFNet,0.050577986969018295,0.08514311764162101,0.1681469298245614,0.23321166956628636,0.062055885580233845
8,657,CAFNet-D,0.047873541607752125,0.1100458831490401,0.024615671184298634,0.04248975194368759,0.1008426152510835
8,657,CAFNet-DG,0.059113820754769314,0.1388624438735545,0.03549683976154565,0.052868367620309595,0.12769620530818163
8,657,Group-only,0.06095932744447777,0.1100458831490401,0.17222222222222225,0.09056675875387987,0.09684744852147502
8,657,Global gate,0.05682458675619116,0.1100458831490401,0.12282523510971786,0.08296132717185348,0.10427498823220749
8,657,Drug gate,0.07903166491693354,0.2200917662980802,0.008697919322837361,0.018129925396408782,0.22397064088793414
8,657,Drug-stratum gate,0.08455804359988597,0.2200917662980802,0.012836004590750062,0.02079066613496619,0.23556246385193755
8,664,CAFNet,0.6711960819512021,1.0,,0.018824771287825476,0.7132929922661725
8,664,CAFNet-D,0.540324381666116,0.9266360779006398,,0.06265822784810127,0.6076242546889827
8,664,CAFNet-DG,0.6379687982507537,0.9266360779006398,,0.055,0.6797771253201043
8,664,Group-only,0.611798511905847,0.9266360779006398,,0.1322463768115942,0.6518887375787973
8,664,Global gate,0.5385761449220745,0.933745776545611,,0.10101010101010101,0.577190782584069
8,664,Drug gate,0.6416341289394372,0.9266360779006398,,0.34090909090909094,0.6683337561868193
8,664,Drug-stratum gate,0.6381895420934294,0.9363792118010483,,0.5232558139534884,0.6632794734974037
8,668,CAFNet,0.16632085804894756,0.15139734109600997,0.006578947368421052,,0.17727893230860697
8,668,CAFNet-D,0.5118266064462418,0.7019727018777485,0.009259259259259259,,0.5449014031453298
8,668,CAFNet-DG,0.45920964134230097,0.6840182226156365,0.00909090909090909,,0.48854836780552546
8,668,Group-only,0.45191723622044944,0.6840182226156365,0.038461538461538464,,0.4801348354887687
8,668,Global gate,0.47566962780198174,0.6122496142821666,0.020833333333333332,,0.5058262326867288
8,668,Drug gate,0.4610066930184537,0.627507133061656,0.012345679012345678,,0.4911236234849488
8,668,Drug-stratum gate,0.48381532503750446,0.6969383549984333,0.03125,,0.5172387236593824
8,669,CAFNet,0.18209149695505908,0.21408371436984164,,,0.18919075178321548
8,669,CAFNet-D,0.35191488195028836,0.442219594238013,,,0.3541374699102035
8,669,CAFNet-DG,0.2926596903074631,0.2902597849695645,,,0.2953949514524995
8,669,Group-only,0.34972387996985776,0.4530643748551539,,,0.3505836987937484
8,669,Global gate,0.3745521531410103,0.4252084336260237,,,0.37488817464638663
8,669,Drug gate,0.2989092057140382,0.41125017975367995,,,0.29979004057553255
8,669,Drug-stratum gate,0.3165561741789695,0.393758437646072,,,0.31996220601588365
8,698,CAFNet,0.3016382145780906,0.34181895781690264,,0.010752688172043012,0.3238374985891194
8,698,CAFNet-D,0.4260698820450399,0.596517333399007,,0.03225806451612903,0.4541523642677529
8,698,CAFNet-DG,0.43092808705571933,0.6216966993238304,,0.03571428571428571,0.4589633333187428
8,698,Group-only,0.46300864897021154,0.6812060741152737,,0.010416666666666666,0.49481613733612484
8,698,Global gate,0.4496509671873176,0.5363559634917964,,0.16666666666666666,0.4759723466523088
8,698,Drug gate,0.45376852489153374,0.617585285916322,,0.08333333333333333,0.48162885084390533
8,698,Drug-stratum gate,0.39217448339650623,0.477967140362573,,0.05263157894736842,0.41752329830797935
8,724,CAFNet,0.5984348020508043,0.6332196796270029,,,0.6012746927647794
8,724,CAFNet-D,0.6296985416973807,0.77523873680463,,,0.6300912761107337
8,724,CAFNet-DG,0.6562901199992491,0.7721596254947203,,,0.6565781535158766
8,724,Group-only,0.6400344576070065,0.7631925784528222,,,0.6444604932744061
8,724,Global gate,0.6998535701180049,0.7600791051976192,,,0.7003916246701952
8,724,Drug gate,0.6857660066541647,0.7479350596733328,,,0.6861430805606502
8,724,Drug-stratum gate,0.6768757783544369,0.8205228949141826,,,0.6771306636560512
8,729,CAFNet,0.6148879128868455,0.9266360779006398,,0.007936507936507936,0.6366674859238813
8,729,CAFNet-D,0.6297046108887668,1.0,,0.007462686567164179,0.650040305503594
8,729,CAFNet-DG,0.6433199565509825,0.933745776545611,,0.007692307692307693,0.6634726544700751
8,729,Group-only,0.6320622080322128,0.9363792118010483,,0.005917159763313609,0.6537634639836907
8,729,Global gate,0.6284115798361767,1.0,,0.0136986301369863,0.6486071270302248
8,729,Drug gate,0.6289108120052496,0.9266360779006398,,0.005747126436781609,0.6526775941534227
8,729,Drug-stratum gate,0.5877630728054111,0.9305687780632227,,0.005154639175257732,0.6100537515905979
9,10,CAFNet,0.05993076911434525,0.0,0.006060606060606061,,0.07487285765079513
9,10,CAFNet-D,0.13322007222431387,0.16354138662029638,0.006822907641656559,,0.15304052690074774
9,10,CAFNet-DG,0.11718004698039522,0.16354138662029638,0.006364374262101535,,0.13452390056000788
9,10,Group-only,0.0872947753717742,0.13568544539116625,0.008823529411764706,,0.1036602278534339
9,10,Global gate,0.11031215125831036,0.13568544539116625,0.05606060606060606,,0.12929977824771474
9,10,Drug gate,0.11845006926236527,0.1427951440361374,0.007359125315391085,,0.13859987079497607
9,10,Drug-stratum gate,0.13559706585696493,0.17993148201117176,0.005764355077894535,,0.15884026887128083
9,18,CAFNet,0.47451032492830403,0.7183627972686238,,0.041396103896103896,0.5235471607070762
9,18,CAFNet-D,0.5836418085981002,0.9363792118010483,,0.011705493241299972,0.6442474773069988
9,18,CAFNet-DG,0.5827134433136113,0.9363792118010483,,0.031286549707602335,0.6412611682003387
9,18,Group-only,0.5712507471178041,0.9363792118010483,,0.010421189752496743,0.6324528248980473
9,18,Global gate,0.48836740632001563,0.835780413693672,,0.009473684210526315,0.5427781238906466
9,18,Drug gate,0.5182467518330839,0.7885497208855956,,0.0076812555260831125,0.5744615433395962
9,18,Drug-stratum gate,0.5716100736745076,1.0,,0.024652147610405323,0.6302686204992514
9,39,CAFNet,0.5006041405306473,0.6470538417566039,0.06520762102719715,0.14997618967645893,0.6076040638069851
9,39,CAFNet-D,0.5995991833669444,0.8165901947515998,0.1403248082773771,0.2981846057582659,0.6716886284527614
9,39,CAFNet-DG,0.5894362683779713,0.7624164915943118,0.1375387304054602,0.27395032167477773,0.6594815711343567
9,39,Group-only,0.5693738588986221,0.7542686714597936,0.12558116555677543,0.20593730707415522,0.6651651241313707
9,39,Global gate,0.5405089136562606,0.8611375561264455,0.13860317091526927,0.1517127255088401,0.6691324489817461
9,39,Drug gate,0.48090673426446506,0.756902106715231,0.07720736064001729,0.1180053441636887,0.5832335058868396
9,39,Drug-stratum gate,0.5215089257700029,0.8165901947515998,0.08077223064635759,0.16982379676467757,0.632333557777534
9,51,CAFNet,0.22067422321142513,0.4505655760587972,,0.004651162790697674,0.24104390380119473
9,51,CAFNet-D,0.24693492908739748,0.3340514446642156,,0.01098901098901099,0.26097823212892535
9,51,CAFNet-DG,0.26009182662440594,0.41706061349150547,,0.010526315789473684,0.27488394211160616
9,51,Group-only,0.24706729933896607,0.34369669139214537,,0.008403361344537815,0.26453597137703433
9,51,Global gate,0.3187604581533034,0.5388856921828065,,0.017543859649122806,0.3375820195876718
9,51,Drug gate,0.23622501340505356,0.4152807670887413,,0.019230769230769232,0.2520219030370449
9,51,Drug-stratum gate,0.23057082629578954,0.38541299932114076,,0.0049504950495049506,0.24428574726030428
9,58,CAFNet,0.2680223943028685,0.4381081808305046,0.005780346820809248,0.007552192798094438,0.3243141574529855
